© 2000-2026 QIAGEN. All rights reserved.

Analysis Details for My Projects->KKH_SCpops_tagseq->HCC1806_all_contrasts_compiled_noPooled_withshrinkage - 2026-08-10 11:12 AM->matched_F_C2C4_vs_MPV_lfc
Workspace	My Projects
Project	KKH_SCpops_tagseq
Analysis	matched_F_C2C4_vs_MPV_lfc
Date	Mon Aug 10 09:12:32 PDT 2026
Analysis ID	43603414

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression logfoldchange
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	--
Cutoff for Expression pvalue	0.1
Reference set	Ingenuity Knowledge Base (Genes Only)
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	Yes
Optional Analyses	My Pathways My List
Filter Summary	
Consider only relationships where
(confidence = Experimentally Observed) AND
(data sources = An Open Access Database of Genome-wide Association Results OR BIND OR BioGRID OR Catalogue Of Somatic Mutations In Cancer (COSMIC) OR Chemical Carcinogenesis Research Information System (CCRIS) OR Clinical Genome Resource (ClinGen) OR ClinicalTrials.gov OR ClinVar OR Cognia OR DIP OR DrugBank OR Gene Ontology (GO) OR GVK Biosciences OR Hazardous Substances Data Bank (HSDB) OR HumanCyc OR Ingenuity Expert Findings OR Ingenuity ExpertAssist Findings OR IntAct OR Interactome studies OR MIPS OR miRBase OR miRecords OR Mouse Genome Database (MGD) OR Obesity Gene Map Database OR Online Mendelian Inheritance in Man (OMIM) OR Reactome OR TarBase OR TargetScan Human OR TargetScan Mouse)

Canonical Pathways for My Projects->KKH_SCpops_tagseq->HCC1806_all_contrasts_compiled_noPooled_withshrinkage - 2026-08-10 11:12 AM->matched_F_C2C4_vs_MPV_lfc
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
matched_F_C2C4_vs_MPV_lfc	 	CCDC85A	 	other	 	 	 	 	 	2.60E-02	ATF4	 	
matched_F_C2C4_vs_MPV_lfc	 	CCND1 gene:H3K4me2 nucleosome:FOXA1:GATA3:ESTG:ESR1 dimer:JUN:ATF2:POUF21:ESTG:ESR1 dimer:JUN:FOS	 	complex	 	 	 	 	 	2.60E-02	CCND1	 	
matched_F_C2C4_vs_MPV_lfc	 	CCND1 gene:nucleosome:ESR1:ESTG	 	complex	 	 	 	 	 	2.60E-02	CCND1	 	
matched_F_C2C4_vs_MPV_lfc	 	CDC42BPB	-0.052	kinase	 	 	 	 	 	2.60E-02	CTSB	 	
matched_F_C2C4_vs_MPV_lfc	 	CDK20	0.000	kinase	 	 	 	 	 	2.60E-02	CCND1	 	
matched_F_C2C4_vs_MPV_lfc	 	CDYL2	 	other	 	 	 	 	 	2.60E-02	SLC7A6	 	
matched_F_C2C4_vs_MPV_lfc	 	CFAP45	 	other	 	 	 	 	 	2.60E-02	CCNA1	 	
matched_F_C2C4_vs_MPV_lfc	 	CHRM2	 	g-protein coupled receptor	 	 	 	 	 	2.60E-02	EGR1	 	
matched_F_C2C4_vs_MPV_lfc	 	CKB	-0.296	kinase	 	 	 	 	 	2.60E-02	CKB	 	
matched_F_C2C4_vs_MPV_lfc	 	CLCN7	0.000	ion channel	 	 	 	 	 	2.60E-02	ATP5MC2	 	
matched_F_C2C4_vs_MPV_lfc	 	CLIC3	 	ion channel	 	 	 	 	 	2.60E-02	CDKN1A	 	
matched_F_C2C4_vs_MPV_lfc	 	CLK4	0.000	kinase	 	 	 	 	 	2.60E-02	F3	 	
matched_F_C2C4_vs_MPV_lfc	 	CLN5	0.000	enzyme	 	 	 	 	 	2.60E-02	APP	 	
matched_F_C2C4_vs_MPV_lfc	 	CML advanced glycation end products	 	chemical reagent	 	 	 	 	 	2.60E-02	EGR1	 	
matched_F_C2C4_vs_MPV_lfc	 	CNTNAP1	 	other	 	 	 	 	 	2.60E-02	APP	 	
matched_F_C2C4_vs_MPV_lfc	 	CP 113818	 	chemical reagent	 	 	 	 	 	2.60E-02	APP	 	
matched_F_C2C4_vs_MPV_lfc	 	CRANAD-17	 	chemical reagent	 	 	 	 	 	2.60E-02	APP	 	
matched_F_C2C4_vs_MPV_lfc	 	CRB2	 	other	 	 	 	 	 	2.60E-02	APP	 	
matched_F_C2C4_vs_MPV_lfc	 	CREB/NFKB (complex)	 	complex	 	 	 	 	 	2.60E-02	SERPINB2	 	
matched_F_C2C4_vs_MPV_lfc	 	CS-1	 	chemical reagent	 	 	 	 	 	2.60E-02	APP	 	
matched_F_C2C4_vs_MPV_lfc	 	CTNNB1:TCF7L2,LEF1:CCND1 Gene	 	complex	 	 	 	 	 	2.60E-02	CCND1	 	
matched_F_C2C4_vs_MPV_lfc	 	CUL9	 	enzyme	 	 	 	 	 	2.60E-02	CDKN1A	 	
matched_F_C2C4_vs_MPV_lfc	 	Cbr2	 	enzyme	 	 	 	 	 	2.60E-02	FABP4	 	
matched_F_C2C4_vs_MPV_lfc	 	Chk2 inhibitor II	 	chemical - kinase inhibitor	 	 	 	 	 	2.60E-02	CDKN1A	 	
matched_F_C2C4_vs_MPV_lfc	 	D-glucosaminylphosphatidylinositol	 	chemical - endogenous mammalian	 	 	 	 	 	2.60E-02	PRNP	 	
matched_F_C2C4_vs_MPV_lfc	 	DAZAP1	0.124	other	 	 	 	 	 	2.60E-02	COX16	 	
matched_F_C2C4_vs_MPV_lfc	 	DCBLD1	0.000	other	 	 	 	 	 	2.60E-02	G6PD	 	
matched_F_C2C4_vs_MPV_lfc	 	DESI1	-0.022	peptidase	 	 	 	 	 	2.60E-02	AURKB	 	
matched_F_C2C4_vs_MPV_lfc	 	DHX8	-0.005	enzyme	 	 	 	 	 	2.60E-02	CDKN1A	 	
matched_F_C2C4_vs_MPV_lfc	 	DPH2	0.028	enzyme	 	 	 	 	 	2.60E-02	EEF2	 	
matched_F_C2C4_vs_MPV_lfc	 	DREAM complex:PCNA gene	 	complex	 	 	 	 	 	2.60E-02	PCNA	 	
matched_F_C2C4_vs_MPV_lfc	 	DELTA (family)	 	group	 	 	 	 	 	2.60E-02	APP	 	
matched_F_C2C4_vs_MPV_lfc	 	E. coli 0111:B4 peptidoglycan	 	chemical - endogenous non-mammalian	 	 	 	 	 	2.60E-02	DBI	 	
matched_F_C2C4_vs_MPV_lfc	 	E2F1:TFDP1,TFDP2:CCNA1 gene	 	complex	 	 	 	 	 	2.60E-02	CCNA1	 	
matched_F_C2C4_vs_MPV_lfc	 	E2F1:TFDP1,TFDP2:CDK1 gene	 	complex	 	 	 	 	 	2.60E-02	CDK1	 	
matched_F_C2C4_vs_MPV_lfc	 	E2F1:TFDP1,TFDP2:PCNA gene	 	complex	 	 	 	 	 	2.60E-02	PCNA	 	
matched_F_C2C4_vs_MPV_lfc	 	ECE (family)	 	group	 	 	 	 	 	2.60E-02	APP	 	
matched_F_C2C4_vs_MPV_lfc	 	EEFSEC	0.000	translation regulator	 	 	 	 	 	2.60E-02	MSRB1	 	
matched_F_C2C4_vs_MPV_lfc	 	EG443	 	chemical reagent	 	 	 	 	 	2.60E-02	APP	 	
matched_F_C2C4_vs_MPV_lfc	 	EGR1 gene:CREB:SRF	 	complex	 	 	 	 	 	2.60E-02	EGR1	 	
matched_F_C2C4_vs_MPV_lfc	 	EGR1 gene:EGR1	 	complex	 	 	 	 	 	2.60E-02	EGR1	 	
matched_F_C2C4_vs_MPV_lfc	 	EGR1 gene:EGR1:NAB1,NAB2	 	complex	 	 	 	 	 	2.60E-02	EGR1	 	
matched_F_C2C4_vs_MPV_lfc	 	EIF2B (complex)	 	complex	 	 	 	 	 	2.60E-02	ATF4	 	
matched_F_C2C4_vs_MPV_lfc	 	EPSTI1	0.000	other	 	 	 	 	 	2.60E-02	NFKBIA	 	
matched_F_C2C4_vs_MPV_lfc	 	ERBB4s80:STMN1 gene	 	complex	 	 	 	 	 	2.60E-02	STMN1	 	
matched_F_C2C4_vs_MPV_lfc	 	ETV6-PDGFRB	 	fusion gene/product	 	 	 	 	 	2.60E-02	ID1	 	
matched_F_C2C4_vs_MPV_lfc	 	Ece2	 	peptidase	 	 	 	 	 	2.60E-02	APP	 	
matched_F_C2C4_vs_MPV_lfc	 	FAM83D	0.274	other	 	 	 	 	 	2.60E-02	FAM83D	 	
matched_F_C2C4_vs_MPV_lfc	 	FBXO9	0.026	enzyme	 	 	 	 	 	2.60E-02	YAP1	 	
matched_F_C2C4_vs_MPV_lfc	 	FBXW9	0.000	other	 	 	 	 	 	2.60E-02	CDKN1A	 	
matched_F_C2C4_vs_MPV_lfc	 	FCGR3B	 	transmembrane receptor	 	 	 	 	 	2.60E-02	F2RL1	 	
matched_F_C2C4_vs_MPV_lfc	 	FILIP1L	 	other	 	 	 	 	 	2.60E-02	HSF1	 	
matched_F_C2C4_vs_MPV_lfc	 	FKBPL	0.000	other	 	 	 	 	 	2.60E-02	CDKN1A	 	
matched_F_C2C4_vs_MPV_lfc	 	FOXO1,FOXO3,FOXO4:CDKN1A gene	 	complex	 	 	 	 	 	2.60E-02	CDKN1A	 	
matched_F_C2C4_vs_MPV_lfc	 	FOXO1:SREBF1 gene	 	complex	 	 	 	 	 	2.60E-02	SREBF1	 	
matched_F_C2C4_vs_MPV_lfc	 	FOXO3,(FOXO1,FOXO4):SMAD2/3:SMAD4:CDKN1A gene	 	complex	 	 	 	 	 	2.60E-02	CDKN1A	 	
matched_F_C2C4_vs_MPV_lfc	 	Fgfr2-Pgap2	 	fusion gene/product	 	 	 	 	 	2.60E-02	MMP1	 	
matched_F_C2C4_vs_MPV_lfc	 	GDPD5	 	enzyme	 	 	 	 	 	2.60E-02	APP	 	
matched_F_C2C4_vs_MPV_lfc	 	GMEB2	0.000	transcription regulator	 	 	 	 	 	2.60E-02	ADRM1	 	
matched_F_C2C4_vs_MPV_lfc	 	GRID2	 	ion channel	 	 	 	 	 	2.60E-02	CDK1	 	
matched_F_C2C4_vs_MPV_lfc	 	GSK-2033	 	chemical reagent	 	 	 	 	 	2.60E-02	SREBF1	 	
matched_F_C2C4_vs_MPV_lfc	 	H/K/NRAS (family)	 	group	 	 	 	 	 	2.60E-02	KLF5	 	
matched_F_C2C4_vs_MPV_lfc	 	H4C3	0.008	other	 	 	 	 	 	2.60E-02	TGFBR2	 	
matched_F_C2C4_vs_MPV_lfc	 	HDAC1:RBL2:E2F4,E2F5:TFDP1,TFDP2; HDAC1:RBL1:E2F4:TFDP1,TFDP2:CDK1 gene	 	complex	 	 	 	 	 	2.60E-02	CDK1	 	
matched_F_C2C4_vs_MPV_lfc	 	HM13	-0.421	peptidase	 	 	 	 	 	2.60E-02	APP	 	
matched_F_C2C4_vs_MPV_lfc	 	HNRNPH3	0.043	other	 	 	 	 	 	2.60E-02	HSPA1A	 	
matched_F_C2C4_vs_MPV_lfc	 	IC261	 	chemical drug	 	 	 	 	 	2.60E-02	APP	 	
matched_F_C2C4_vs_MPV_lfc	 	ING3	0.038	transcription regulator	 	 	 	 	 	2.60E-02	CDKN1A	 	
matched_F_C2C4_vs_MPV_lfc	 	IRGQ	0.000	other	 	 	 	 	 	2.60E-02	HLA-C	 	
matched_F_C2C4_vs_MPV_lfc	 	ITM2C	0.081	other	 	 	 	 	 	2.60E-02	APP	 	
matched_F_C2C4_vs_MPV_lfc	 	INTEGRIN ALPHA 5 BETA 1 (complex)	 	complex	 	 	 	 	 	2.60E-02	CCND1	 	
matched_F_C2C4_vs_MPV_lfc	 	JADE1	0.000	transcription regulator	 	 	 	 	 	2.60E-02	CDKN1A	 	
matched_F_C2C4_vs_MPV_lfc	 	JIP1/2/3 (family)	 	group	 	 	 	 	 	2.60E-02	APP	 	
matched_F_C2C4_vs_MPV_lfc	 	JNK inhibitor IX	 	chemical drug	 	 	 	 	 	2.60E-02	CDKN1A	 	
matched_F_C2C4_vs_MPV_lfc	 	JW67	 	chemical reagent	 	 	 	 	 	2.60E-02	PVR	 	
matched_F_C2C4_vs_MPV_lfc	 	KCNJ12	0.000	ion channel	 	 	 	 	 	2.60E-02	CCND1	 	
matched_F_C2C4_vs_MPV_lfc	 	KDELR1	-0.014	transporter	 	 	 	 	 	2.60E-02	HSPA5	 	
matched_F_C2C4_vs_MPV_lfc	 	KH-CB19	 	chemical drug	 	 	 	 	 	2.60E-02	F3	 	
matched_F_C2C4_vs_MPV_lfc	 	KLC1	-0.058	other	 	 	 	 	 	2.60E-02	APP	 	
matched_F_C2C4_vs_MPV_lfc	 	KLF5 gene:CEBPA dimer	 	complex	 	 	 	 	 	2.60E-02	KLF5	 	
matched_F_C2C4_vs_MPV_lfc	 	KYL peptide	 	chemical reagent	 	 	 	 	 	2.60E-02	APP	 	
matched_F_C2C4_vs_MPV_lfc	 	LGALS9B	 	other	 	 	 	 	 	2.60E-02	EEF1D	 	
matched_F_C2C4_vs_MPV_lfc	 	LIN7A	 	other	 	 	 	 	 	2.60E-02	LIN7C	 	
matched_F_C2C4_vs_MPV_lfc	 	LIN7B	0.000	other	 	 	 	 	 	2.60E-02	LIN7C	 	
matched_F_C2C4_vs_MPV_lfc	 	LINC (complex)	 	complex	 	 	 	 	 	2.60E-02	EGR1	 	
matched_F_C2C4_vs_MPV_lfc	 	LINC00475	 	other	 	 	 	 	 	2.60E-02	CDKN1A	 	
matched_F_C2C4_vs_MPV_lfc	 	LINC01189	 	other	 	 	 	 	 	2.60E-02	HNRNPF	 	
matched_F_C2C4_vs_MPV_lfc	 	LINC01574	 	other	 	 	 	 	 	2.60E-02	TTYH3	 	
matched_F_C2C4_vs_MPV_lfc	 	LINC02418	 	other	 	 	 	 	 	2.60E-02	EPHA2	 	
matched_F_C2C4_vs_MPV_lfc	 	LM-1685	 	chemical reagent	 	 	 	 	 	2.60E-02	CCND1	 	
matched_F_C2C4_vs_MPV_lfc	 	LMF1	 	other	 	 	 	 	 	2.60E-02	CANX	 	
matched_F_C2C4_vs_MPV_lfc	 	LOC100912227	 	other	 	 	 	 	 	2.60E-02	LSM8	 	
matched_F_C2C4_vs_MPV_lfc	 	LSM10	-0.051	other	 	 	 	 	 	2.60E-02	H1-2	 	
matched_F_C2C4_vs_MPV_lfc	 	LY2811376	 	chemical drug	 	 	 	 	 	2.60E-02	APP	 	
matched_F_C2C4_vs_MPV_lfc	 	MACROD1	0.000	enzyme	 	 	 	 	 	2.60E-02	NFKBIA	 	
matched_F_C2C4_vs_MPV_lfc	 	MC55w10	 	chemical reagent	 	 	 	 	 	2.60E-02	APP	 	
matched_F_C2C4_vs_MPV_lfc	 	MC55w21	 	chemical reagent	 	 	 	 	 	2.60E-02	APP	 	
matched_F_C2C4_vs_MPV_lfc	 	MC622	 	chemical reagent	 	 	 	 	 	2.60E-02	APP	 	
matched_F_C2C4_vs_MPV_lfc	 	MECP2:IRAK1 gene	 	complex	 	 	 	 	 	2.60E-02	IRAK1	 	
matched_F_C2C4_vs_MPV_lfc	 	MEDI-547	 	biologic drug	 	 	 	 	 	2.60E-02	EPHA2	 	
matched_F_C2C4_vs_MPV_lfc	 	MIR4768	 	microrna	 	 	 	 	 	2.60E-02	NUCKS1	 	
matched_F_C2C4_vs_MPV_lfc	 	MIR6745	 	microrna	 	 	 	 	 	2.60E-02	TTYH3	 	
matched_F_C2C4_vs_MPV_lfc	 	MIR6820	 	microrna	 	 	 	 	 	2.60E-02	YAP1	 	
matched_F_C2C4_vs_MPV_lfc	 	MITF-M dimer:ATP6V0C gene	 	complex	 	 	 	 	 	2.60E-02	ATP6V0C	 	
matched_F_C2C4_vs_MPV_lfc	 	MITF-M dimer:CDC25B gene	 	complex	 	 	 	 	 	2.60E-02	CDC25B	 	
matched_F_C2C4_vs_MPV_lfc	 	MITF-M dimer:MCM2 gene	 	complex	 	 	 	 	 	2.60E-02	MCM2	 	
matched_F_C2C4_vs_MPV_lfc	 	MK-8617	 	chemical reagent	 	 	 	 	 	2.60E-02	KLF5	 	
matched_F_C2C4_vs_MPV_lfc	 	MPP3	0.000	kinase	 	 	 	 	 	2.60E-02	NECTIN1	 	
matched_F_C2C4_vs_MPV_lfc	 	MRK-560	 	chemical reagent	 	 	 	 	 	2.60E-02	APP	 	
matched_F_C2C4_vs_MPV_lfc	 	MW-III-36C	 	chemical - protease inhibitor	 	 	 	 	 	2.60E-02	APP	 	
matched_F_C2C4_vs_MPV_lfc	 	N,N'-dinitrosopiperazine	 	chemical toxicant	 	 	 	 	 	2.60E-02	HSPA1A	 	
matched_F_C2C4_vs_MPV_lfc	 	N6-methyl-(R)-roscovitine	 	chemical reagent	 	 	 	 	 	2.60E-02	APP	 	
matched_F_C2C4_vs_MPV_lfc	 	NACHR (family)	 	group	 	 	 	 	 	2.60E-02	CCND1	 	
matched_F_C2C4_vs_MPV_lfc	 	NADK	-0.178	enzyme	 	 	 	 	 	2.60E-02	ID1	 	
matched_F_C2C4_vs_MPV_lfc	 	NCK	 	group	 	 	 	 	 	2.60E-02	CCND1	 	
matched_F_C2C4_vs_MPV_lfc	 	NDUFA11	-0.275	enzyme	 	 	 	 	 	2.60E-02	ATF4	 	
matched_F_C2C4_vs_MPV_lfc	 	NE 100	 	chemical reagent	 	 	 	 	 	2.60E-02	HSPA5	 	
matched_F_C2C4_vs_MPV_lfc	 	NECAB3	0.000	other	 	 	 	 	 	2.60E-02	APP	 	
matched_F_C2C4_vs_MPV_lfc	 	NQO1-AS1	 	other	 	 	 	 	 	2.60E-02	NQO1	 	
matched_F_C2C4_vs_MPV_lfc	 	NR1H2,3:RXR:NR1H2,3 ligand:ARL4C gene	 	complex	 	 	 	 	 	2.60E-02	ARL4C	 	
matched_F_C2C4_vs_MPV_lfc	 	NRIP1:NR1H2,3:RXR:NR1H2,3 ligand:FASN gene	 	complex	 	 	 	 	 	2.60E-02	FASN	 	
matched_F_C2C4_vs_MPV_lfc	 	NRIP1:NR1H2,3:RXR:NR1H2,3 ligand:SREBF1 gene	 	complex	 	 	 	 	 	2.60E-02	SREBF1	 	
matched_F_C2C4_vs_MPV_lfc	 	NSC 126405	 	chemical reagent	 	 	 	 	 	2.60E-02	CDKN1A	 	
matched_F_C2C4_vs_MPV_lfc	 	NSC 228155	 	chemical reagent	 	 	 	 	 	2.60E-02	CCND1	 	
matched_F_C2C4_vs_MPV_lfc	 	NUDC	-0.133	other	 	 	 	 	 	2.60E-02	CFL1	 	
matched_F_C2C4_vs_MPV_lfc	 	OGDHL	 	enzyme	 	 	 	 	 	2.60E-02	FASN	 	
matched_F_C2C4_vs_MPV_lfc	 	OPRL1	 	g-protein coupled receptor	 	 	 	 	 	2.60E-02	PPP3CA	 	
matched_F_C2C4_vs_MPV_lfc	 	OSBP	-0.024	transporter	 	 	 	 	 	2.60E-02	SREBF1	 	
matched_F_C2C4_vs_MPV_lfc	 	OTUD6B	0.035	peptidase	 	 	 	 	 	2.60E-02	EPAS1	 	
matched_F_C2C4_vs_MPV_lfc	 	PERP	-0.136	other	 	 	 	 	 	2.60E-02	PERP	 	
matched_F_C2C4_vs_MPV_lfc	 	PGAM (family)	 	group	 	 	 	 	 	2.60E-02	CDKN1A	 	
matched_F_C2C4_vs_MPV_lfc	 	PIP4K2C	0.022	kinase	 	 	 	 	 	2.60E-02	ITGB1	 	
matched_F_C2C4_vs_MPV_lfc	 	PK 11195	 	chemical drug	 	 	 	 	 	2.60E-02	APP	 	
matched_F_C2C4_vs_MPV_lfc	 	PLAC1	 	other	 	 	 	 	 	2.60E-02	CCND1	 	
matched_F_C2C4_vs_MPV_lfc	 	PPP1R3G	 	other	 	 	 	 	 	2.60E-02	SREBF1	 	
matched_F_C2C4_vs_MPV_lfc	 	PRB2	 	other	 	 	 	 	 	2.60E-02	SERPINB2	 	
matched_F_C2C4_vs_MPV_lfc	 	PRMT5/WDR77	 	complex	 	 	 	 	 	2.60E-02	TGFBR2	 	
matched_F_C2C4_vs_MPV_lfc	 	PTGR2	0.000	enzyme	 	 	 	 	 	2.60E-02	FABP4	 	
matched_F_C2C4_vs_MPV_lfc	 	PTOV1	-0.135	other	 	 	 	 	 	2.60E-02	CCND1	 	
matched_F_C2C4_vs_MPV_lfc	 	PTPRU	-0.060	phosphatase	 	 	 	 	 	2.60E-02	CCND1	 	
matched_F_C2C4_vs_MPV_lfc	 	Pms2	 	other	 	 	 	 	 	2.60E-02	CCND1	 	
matched_F_C2C4_vs_MPV_lfc	 	RCOR (family)	 	group	 	 	 	 	 	2.60E-02	YAP1	 	
matched_F_C2C4_vs_MPV_lfc	 	RORA:EP300:SREBF1 gene	 	complex	 	 	 	 	 	2.60E-02	SREBF1	 	
matched_F_C2C4_vs_MPV_lfc	 	RPS9	-0.006	other	 	 	 	 	 	2.60E-02	CDK1	 	
matched_F_C2C4_vs_MPV_lfc	 	RS86	 	chemical reagent	 	 	 	 	 	2.60E-02	APP	 	
matched_F_C2C4_vs_MPV_lfc	 	RTN1	 	other	 	 	 	 	 	2.60E-02	APP	 	
matched_F_C2C4_vs_MPV_lfc	 	RUNX1:CBFB:SERPINB13 gene	 	complex	 	 	 	 	 	2.60E-02	SERPINB13	 	
matched_F_C2C4_vs_MPV_lfc	 	RUNX3:SMAD3:SMAD3:SMAD4:CDKN1A gene	 	complex	 	 	 	 	 	2.60E-02	CDKN1A	 	
matched_F_C2C4_vs_MPV_lfc	 	RUNX3:ZFHX3	 	complex	 	 	 	 	 	2.60E-02	CDKN1A	 	
matched_F_C2C4_vs_MPV_lfc	 	Ro 20-1724	 	chemical reagent	 	 	 	 	 	2.60E-02	CCND1	 	
matched_F_C2C4_vs_MPV_lfc	 	SERPINB13	-0.292	other	 	 	 	 	 	2.60E-02	SERPINB13	 	
matched_F_C2C4_vs_MPV_lfc	 	SKI-190986	 	chemical reagent	 	 	 	 	 	2.60E-02	APP	 	
matched_F_C2C4_vs_MPV_lfc	 	SKI-213271	 	chemical reagent	 	 	 	 	 	2.60E-02	APP	 	
matched_F_C2C4_vs_MPV_lfc	 	SLC-0111	 	chemical drug	 	 	 	 	 	2.60E-02	FTH1	 	
matched_F_C2C4_vs_MPV_lfc	 	SLC6A6	-0.079	transporter	 	 	 	 	 	2.60E-02	ATF4	 	
matched_F_C2C4_vs_MPV_lfc	 	SQSTM1 gene: NFE2L2:MAFG	 	complex	 	 	 	 	 	2.60E-02	SQSTM1	 	
matched_F_C2C4_vs_MPV_lfc	 	SREBP1A,1C:NF-Y:SP1:FASN gene	 	complex	 	 	 	 	 	2.60E-02	FASN	 	
matched_F_C2C4_vs_MPV_lfc	 	SRXN1 gene:NFE2L2	 	complex	 	 	 	 	 	2.60E-02	SRXN1	 	
matched_F_C2C4_vs_MPV_lfc	 	STMN2	 	other	 	 	 	 	 	2.60E-02	APP	 	
matched_F_C2C4_vs_MPV_lfc	 	STXBP3	0.000	transporter	 	 	 	 	 	2.60E-02	HSPA5	 	
matched_F_C2C4_vs_MPV_lfc	 	TBX3:ID1 gene	 	complex	 	 	 	 	 	2.60E-02	ID1	 	
matched_F_C2C4_vs_MPV_lfc	 	TDP-665759	 	chemical reagent	 	 	 	 	 	2.60E-02	CDKN1A	 	
matched_F_C2C4_vs_MPV_lfc	 	TF gene:EGR1	 	complex	 	 	 	 	 	2.60E-02	F3	 	
matched_F_C2C4_vs_MPV_lfc	 	TFAM gene:NRF1:NRF2:PPARGC1A,PPRC1	 	group	 	 	 	 	 	2.60E-02	TFAM	 	
matched_F_C2C4_vs_MPV_lfc	 	TFAP2A homodimer:CDKN1A gene	 	complex	 	 	 	 	 	2.60E-02	CDKN1A	 	
matched_F_C2C4_vs_MPV_lfc	 	TFAP2C homodimer:MYC:KDM5B:CDKN1A gene	 	complex	 	 	 	 	 	2.60E-02	CDKN1A	 	
matched_F_C2C4_vs_MPV_lfc	 	TFAP2D	 	transcription regulator	 	 	 	 	 	2.60E-02	MT2A	 	
matched_F_C2C4_vs_MPV_lfc	 	TMED9	0.049	transporter	 	 	 	 	 	2.60E-02	ATG9A	 	
matched_F_C2C4_vs_MPV_lfc	 	TOB2	-0.027	other	 	 	 	 	 	2.60E-02	CCND1	 	
matched_F_C2C4_vs_MPV_lfc	 	TOM1	0.000	transporter	 	 	 	 	 	2.60E-02	APP	 	
matched_F_C2C4_vs_MPV_lfc	 	TP53 Tetramer:CCNG1 Gene	 	complex	 	 	 	 	 	2.60E-02	CCNG1	 	
matched_F_C2C4_vs_MPV_lfc	 	TP53 Tetramer:NDRG1 Gene	 	complex	 	 	 	 	 	2.60E-02	NDRG1	 	
matched_F_C2C4_vs_MPV_lfc	 	TRIB1 gene:EGR1	 	complex	 	 	 	 	 	2.60E-02	TRIB1	 	
matched_F_C2C4_vs_MPV_lfc	 	TRIM23	0.000	enzyme	 	 	 	 	 	2.60E-02	ANO1	 	
matched_F_C2C4_vs_MPV_lfc	 	TRPM3	 	ion channel	 	 	 	 	 	2.60E-02	EGR1	 	
matched_F_C2C4_vs_MPV_lfc	 	TWF2	0.000	kinase	 	 	 	 	 	2.60E-02	CFL1	 	
matched_F_C2C4_vs_MPV_lfc	 	UBE2E1	0.045	enzyme	 	 	 	 	 	2.60E-02	CDKN1A	 	
matched_F_C2C4_vs_MPV_lfc	 	UBE3B	0.026	enzyme	 	 	 	 	 	2.60E-02	EPAS1	 	
matched_F_C2C4_vs_MPV_lfc	 	UFD2 (family)	 	group	 	 	 	 	 	2.60E-02	VCP	 	
matched_F_C2C4_vs_MPV_lfc	 	UPK2	0.000	other	 	 	 	 	 	2.60E-02	UPK1B	 	
matched_F_C2C4_vs_MPV_lfc	 	URGCP	0.000	other	 	 	 	 	 	2.60E-02	CCND1	 	
matched_F_C2C4_vs_MPV_lfc	 	USP43	0.000	peptidase	 	 	 	 	 	2.60E-02	CTTN	 	
matched_F_C2C4_vs_MPV_lfc	 	VENTX:TCF4,LEF1:CCND1 Gene	 	complex	 	 	 	 	 	2.60E-02	CCND1	 	
matched_F_C2C4_vs_MPV_lfc	 	XPO7	-0.000	transporter	 	 	 	 	 	2.60E-02	CDKN1A	 	
matched_F_C2C4_vs_MPV_lfc	 	YME1L1	0.012	peptidase	 	 	 	 	 	2.60E-02	PRELID1	 	
matched_F_C2C4_vs_MPV_lfc	 	ZBTB5	0.000	transcription regulator	 	 	 	 	 	2.60E-02	CDKN1A	 	
matched_F_C2C4_vs_MPV_lfc	 	ZBTB7C	 	transcription regulator	 	 	 	 	 	2.60E-02	CDKN1A	 	
matched_F_C2C4_vs_MPV_lfc	 	ZBTB8A	0.000	transcription regulator	 	 	 	 	 	2.60E-02	CDKN1A	 	
matched_F_C2C4_vs_MPV_lfc	 	ZNF280A	 	transcription regulator	 	 	 	 	 	2.60E-02	RPS14	 	
matched_F_C2C4_vs_MPV_lfc	 	acetylcholinesterase inhibitor	 	chemical drug	 	 	 	 	 	2.60E-02	APP	 	
matched_F_C2C4_vs_MPV_lfc	 	aleplasinin	 	chemical drug	 	 	 	 	 	2.60E-02	APP	 	
matched_F_C2C4_vs_MPV_lfc	 	alpha-tocotrienol/beta-tocotrienol/delta-tocotrienol/gamma-tocotrienol	 	chemical drug	 	 	 	 	 	2.60E-02	F3	 	
matched_F_C2C4_vs_MPV_lfc	 	angiotensin I (1-7)	 	biologic drug	 	 	 	 	 	2.60E-02	PRKCA	 	
matched_F_C2C4_vs_MPV_lfc	 	anti-miR-29a inhibitor	 	chemical reagent	 	 	 	 	 	2.60E-02	TIMP3	 	
matched_F_C2C4_vs_MPV_lfc	 	anti-miR-302c inhibitor	 	chemical reagent	 	 	 	 	 	2.60E-02	CCND1	 	
matched_F_C2C4_vs_MPV_lfc	 	anti-miR-302d	 	chemical reagent	 	 	 	 	 	2.60E-02	CCND1	 	
matched_F_C2C4_vs_MPV_lfc	 	bapineuzumab	 	biologic drug	 	 	 	 	 	2.60E-02	APP	 	
matched_F_C2C4_vs_MPV_lfc	 	beta-escin	 	chemical drug	 	 	 	 	 	2.60E-02	CDKN1A	 	
