© 2000-2026 QIAGEN. All rights reserved.

Analysis Details for My Projects->KKH_SCpops_tagseq->HCC1806_all_contrasts_compiled_noPooled_withshrinkage - 2026-08-10 11:12 AM->matched_F_C6C7_vs_MPV_lfc
Workspace	My Projects
Project	KKH_SCpops_tagseq
Analysis	matched_F_C6C7_vs_MPV_lfc
Date	Mon Aug 10 09:12:32 PDT 2026
Analysis ID	43603415

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression logfoldchange
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	--
Cutoff for Expression pvalue	0.1
Reference set	Ingenuity Knowledge Base (Genes Only)
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	Yes
Optional Analyses	My Pathways My List
Filter Summary	
Consider only relationships where
(confidence = Experimentally Observed) AND
(data sources = An Open Access Database of Genome-wide Association Results OR BIND OR BioGRID OR Catalogue Of Somatic Mutations In Cancer (COSMIC) OR Chemical Carcinogenesis Research Information System (CCRIS) OR Clinical Genome Resource (ClinGen) OR ClinicalTrials.gov OR ClinVar OR Cognia OR DIP OR DrugBank OR Gene Ontology (GO) OR GVK Biosciences OR Hazardous Substances Data Bank (HSDB) OR HumanCyc OR Ingenuity Expert Findings OR Ingenuity ExpertAssist Findings OR IntAct OR Interactome studies OR MIPS OR miRBase OR miRecords OR Mouse Genome Database (MGD) OR Obesity Gene Map Database OR Online Mendelian Inheritance in Man (OMIM) OR Reactome OR TarBase OR TargetScan Human OR TargetScan Mouse)

Canonical Pathways for My Projects->KKH_SCpops_tagseq->HCC1806_all_contrasts_compiled_noPooled_withshrinkage - 2026-08-10 11:12 AM->matched_F_C6C7_vs_MPV_lfc
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
Cancer, Hematological Disease, Immunological Disease, Organismal Injury and Abnormalities	myeloid leukemia	Myeloid leukemia	2.87E-12	 	-0.404	 	-0.376	KIAA1217,NEDD9,FAM169A,ANXA6,PLCE1,HNRNPL,USP7,CEBPZ,KIF20B,PITRM1,GMDS,GNAQ,HOXC13,NAA50,ATR,CD47,NDUFA7,BCR,OTUB1,KIAA1671,AZIN1,GLIS2,TOP2A,CTNNB1,PABPC1,PIK3C2B,SAMD9L,MAPK6,PSME2,RPS6KC1,CTNNAL1,COL5A2,OSBPL6,NOL6,ZBTB44,CAMK2G,NRP1,ZC3H15,HLA-C,SET,SUPT5H,TIFA,EIF3I,METAP2,GPR161,SIN3A,GNL2,ATL2,NASP,BAG1,UBE3A,PCNX4,CEBPB,PTPRE,RALA,RPS6KA1,TET2,ABLIM1,BCL2L13,COX7B,STOX2,JDP2,STAT3,SKP2,NHSL3,DMD,HSF1,SP100,KIF13A,MAP4K3,ITPK1,IL18,CCND1,YLPM1,RRM2,DNTTIP2,OSGEPL1,FRMD4A,NQO1,AGR2,SLC39A13,XRCC6,KIF5B,SCARA3,GPAT3,PMEPA1,TPM2,SRA1,PALLD,DISP2,KMT5A,STK39,SMAD9,ZNF91,PHAX,NAMPT,F3,CCDC88C,TMEM171,DAG1,MPV17,RNPEP,HSPBP1,B3GLCT,ADA,NCOR2,ASMTL,CLSPN,ZNF83,DDX51,FXR1,CHFR,STARD7,ABL2,OAS3,RGS2,DDX59,ARHGEF3,MAST4,MCM10,DHX32,NOTCH2NLA/NOTCH2NLB,TRIB1,TIMP2,PCSK5,MTHFD1L,CKS1B,ETS1,TSR1,KRT17,IRS1,RBMX,CD82,TP53,WDR4,SPTBN1,USP36,BAHCC1,WLS,POLB,NPM1,NRXN2,UBAP1,SRRM2,TCOF1,POLE4,ID1,BRD3,FAT2,TXNRD1,FYB1,CEBPA,KPNB1,PDZD2,RPL6,NDUFB10,CAMTA1,FHOD1,OSBPL10,PLSCR1,IDH1,NDUFB5,PFKP,ARHGEF39,CEP57,ITGAV,SMO,TUBA1C,YWHAE,SURF6,PPP2R5C,AP3D1,KRT80,EXOC5,PA2G4,MATN2,SNRNP48,PIK3C3,TLE5,MARK3,POP4,ATP2B4,DYNC1H1,EPHB3,INSR,SCFD1,RUNDC1,SEMA3D,SLC37A2,MTUS1,RPF1,TUBB4B,STEAP1B,CNDP2,NET1,TUBA1B,KIAA1549L,KCNAB2,ECE2,LBH,HCLS1,NIPA2,PLEKHG3,HSPD1,INTS3,TAB2,GJB5,PCYT2,MPC2,NDUFA13,TDG,SCD5,RBM19,TRIP11,PPAT,ITGA6,RRBP1,IPO7,AKT2,RELA,EIF3D,TNFAIP3,ARID4B,HIF1A,PPP2R2B,HMGA1,NSDHL,NEK2,ABCC4,MAP4K5,MAGEA10,GDI2,GALNT2,UBE3B,MDC1,CCDC91,UBXN1,PSIP1,WDR1,NFASC,GOSR2,DGKG,MYO10,SH3KBP1,RRN3,HTRA2,GRAMD1B,NRG1,DPYSL2,TAOK3,GOLGA8B,PTK7,IGF1R,RALGPS2,NFIX,TP73,SLC25A39,BCLAF1,HLA-B,FAS,XRN1,BID,TMSB10,CACNB3,MICAL2,POLR3A,GNA15,FLNB,KIAA0319,MACF1,MCM7,FOXP1,CDK11A,NIN,TGFBI,BTG2,ID4,TPI1,FRMD4B,FOXC1,PRSS3,FGFR3,EP400,SRSF1,EFR3A,DRC11,LMO2,CASP1,NUMB,RAD21,HIPK2,ECI2,APEX1,YARS1,DHRS9,CDK11B,DNAJC13,ZC3H14,C3,FBXO17,TUBB3,ARSD,EEF1A2,NUP153,MTMR3,TRAPPC10,MPRIP,ZNF787,NIPAL3,CACTIN,FABP5,SLC9D1,DIP2C,MGST3,ATP1B3,TTYH3,LDLRAD3,ERCC2,TCF12,RPL11,PRKD3,SPAG9,MELK,OLR1,RPS16,MYC,CCNYL1,FAM177A1,MRPL17,AGBL5,GULP1,MFAP1,PSMB8,GMPR2,MYEOV,F11R,ACSS1,TBP,IFI16,ZNF480,CGREF1,RASSF6,GSDME,KRT10,UPF2,GOLM1,PON2,RIN2,PRR12,G6PD,ANK1,UBE2D3,ZYG11B,KTN1,NAA35,TUBA4A,TUBB2A,DSEL,ATF6B,TRIM16L,CDC42BPA,SQSTM1,HPS1,PDIA6,PNN,NFIC,ACTB,SAMD9,DCK,PIP5K1A,RPS11,SERPINB2,TLE4,MKI67,SAMD12,HERC2,DCBLD2,KRT5,OXR1,COXFA4,MR1,DCLRE1C,PSMB9,ITGA5,LFNG,MTHFD1,LIMCH1,RNF213,FXYD3,EPHA2,APH1A,PPP1R13L,AKAP12,PSMD9,LIMA1,RPRD2,ATP1B1,PARP14,FOXO1,CASZ1,MEGF6,ANXA3,GYG1,NOL8,SOS1,PLK3,SERPINB8,MIR4435-2HG,NDUFS2,HSPA4,HLA-A,MAP7D3,SUZ12,CENPF,NCEH1,NDUFA3,CCNA2,MDM2,RAD51,FEZ2,ZBTB41,CDK1,LTBP1,FBH1,ASF1B,POLR2A,PPP4R1,HPS3,REEP5,RAI1,GATA3,DCAF6,RXRA,ZDHHC20,MAP1B,TMEM14A,FAT1,VEGFC,NIT1,GATAD2A,PTPN14,CD74,SVEP1,SEC31A,NDUFB8,ANK3,MFSD11,RTF1,PSMB4,CRCP,GADD45A,RARG,MYBBP1A,RIPK4,ETF1,TOP1,PHGDH,VDAC1,MYD88,RPS26,DHX15,ITGA3,SMTN,ITGA2,ITGAE,DDR1,SLCO3A1,SNRNP70,DHFR,PHF6,ENO2,CDKN1A,ARL6IP1,EIF6,RHBDL2,CASP7,MAOA,SSB,ARHGEF18,SERPINB5,BRCA1,KRAS,COBLL1,MNAT1,MYH10,MUC20,KRT18,RUVBL2,PPP1R14C,SH2B3,GNAS,PBX1,SLC39A4,FGD3,SNRPD3,FHL2,SVIL,SGO1,EPAS1,NDUFB1,ETV6,PARP2	502	
Cardiovascular Disease, Organismal Injury and Abnormalities	abnormality	Abnormality of heart ventricle	2.95E-12	 	0.283	 	0.150	ADA,NCOR2,EIF3G,PRMT5,PLCE1,RPL17,ATF3,CALM3,GNAQ,OAS3,PRIMPOL,CARD6,ZFP36,ALDH3A2,SPP1,TAFAZZIN,QSOX1,FBN1,HBEGF,TXNIP,CTNNB1,PDLIM5,DTNBP1,CHPF,ELOA,RPLP2,EPB41L2,ITGB8,NRG1,PTK2,MMP1,TIMP2,TLCD4,HNRNPA1,CAMK2G,RGS10,FAS,ETS1,SET,PLTP,EFEMP1,CCN1,PDE4A,FOXP1,HMGCR,EPB41L1,METAP2,TP53,SPTBN1,DHRS3,CST3,PPP1R13L,FN1,PDE7A,IER3,EFNA1,NT5E,FOXO1,NPM1,APOL1,EIF3J,SRSF1,S100A8,MAP4K4,UCHL1,TXN,AKR1C1,EPN1,SNRPD2,RAD21,DUSP5,PTGS2,SRRT,RHEB,NEDD8,HNRNPA2B1,PLAU,C3,TUBB3,REEP5,SMAD6,BLVRB,RPLP1,TUBA1C,THBS1,NFKBIA,YWHAE,MBNL2,STAT3,CAT,RXRA,EDN1,PLA2G4A,DMD,ATP1B3,HSF1,TATDN1,KRT7,RPS29,PDCD4,DNAJB1,HNRNPK,RB1CC1,FUS,HSPB8,AKR1C3,ATP2A2,ADAM15,PIM1,FSTL1,TUBB4B,VAV2,EIF5,CDC42EP1,MYC,TGFBR2,IL18,EIF2AK4,NCL,CCND1,GNG12,EYA4,PPP1CB,SERPINE1,RARG,MFAP1,TGM2,NOTCH3,GJA1,UBR2,SMTN,SRI,PRDX3,TDG,LDLR,E2F2,CDKN1A,PSAP,CANX,TPM1,UBA52,HSP90AA1,CXADR,CASP7,ACKR3,KRAS,PALLD,TUBB,ANK1,SLPI,MYH10,PRSS23,NR2F2,PBX1,IGFBP7,CTSB,HIF1A,TIMP3,FHL2,TUBA4A,COASY,EPAS1,TUBB2A,PTHLH,SHC1	165	
Cell Cycle	G2 phase	Arrest in G2 phase	3.28E-12	 	 	 	 	LMO4,RBL2,PLD3,NEDD9,PYCR2,GADD45B,NFKBIA,MAT2A,PDCD11,NFIC,DERL2,ARL4D,CAT,ATR,CKS2,DUSP4,TOP2A,MCM10,CTNNB1,SIAH2,RACGAP1,NRG1,TCP1,MYC,C19orf48P,CCND1,SERPINE1,GADD45A,CKS1B,MAP2K6,RPS15,TOP1,MBD4,TRAF2,ERCC1,DNTTIP2,GPC1,NDRG1,FASN,PIAS1,NORAD,TP53,RPS20,WDR4,E2F4,UXS1,E2F2,CDKN1A,RRP15,ANLN,POLB,NPM1,BRCA1,KRAS,SRSF1,SFN,PAK1,KMT5A,GNL3L,CHST11,CEBPA,EEF2K,RELA,PLK3,NUMB,CENPF,HIF1A,RALA,CCNA2,MDM2,RAD51,IDH1,CDK1	73	
Cellular Development, Cellular Growth and Proliferation, Nervous System Development and Function, Tissue Development	outgrowth	Outgrowth of neurites	3.31E-12	 	0.042	 	0.382	CDC42BPA,GNAQ,HMGB1,BMP4,CD47,PIP5K1A,CD9,NCK1,MYO10,EFNB1,DTNBP1,EZR,DPYSL2,NFIA,SRGAP1,TIMP2,IGF1R,FOXG1,NRP1,TP73,SET,L1CAM,GNA15,PDE4A,HMGCR,KIF3C,EPHA2,S100A4,TP53,FKBP4,SPTBN1,FN1,BTG3,EFNA1,TARDBP,FGFR3,PAK1,TXN,BAG1,EPN1,RTN4R,RPS14,UBE3A,PAX6,KLF7,RPS6KA1,VTI1B,PRKACA,APEX1,CDK1,CDC42,BASP1,THBS1,MYH9,MPRIP,GATA3,STAT3,CAT,MAP1B,EXOC5,REL,EPHB3,SEMA3D,EIF4G2,RAB13,PRNP,NCK2,CALB1,SERPINE1,ARF6,MARCKS,TGM2,GJA1,FAIM,TOP1,SNX3,ITGA3,DDR1,ADAM10,GDAP1,DNM1L,SCD5,ETV4,CDKN1A,PSAP,ADNP,EIF2B2,TGFA,KRAS,PALLD,MNAT1,PXN,MYH10,RIT1,RELA,GNAS,SHC1	97	
Cancer, Gastrointestinal Disease, Hepatic System Disease, Organismal Injury and Abnormalities	liver metastasis	Liver metastasis	3.56E-12	 	0.624	 	0.920	SQSTM1,PRMT5,PLAU,PLCE1,PNN,ABL2,STAT3,IL1RN,GAPDH,SKP2,SCD,TOP1MT,INSIG1,HMMR,TOP2A,ERCC2,ALCAM,MX1,CTNNB1,CDC25A,MELK,PABPC1,MMP1,LIN28B,MACC1,CXCL8,IGF1R,MAP4K3,NOLC1,MYC,PRNP,NFE2L3,GJB3,AGRN,EYA4,SERPINE1,PDLIM1,L1CAM,IKBKE,TOP1,EFEMP1,MYEOV,FLRT2,PHGDH,GNB4,SOSTDC1,ITGA3,FOXP1,ITGA2,DDX21,EPHA2,CKB,CLDN1,HDLBP,NORAD,TP53,LDLR,DHFR,XRCC6,HSPA8,OXSR1,NT5E,HSP90AA1,TPX2,TACSTD2,FGFR3,ZMYND11,SERPINB5,KRAS,EIF5A2,SNX5,AKT2,NR2F2,NUMB,CHD1L,SH2B3,PTGS2,HIF1A,TIMP3,ACLY,ADPGK,MDM2,HNRNPA2B1,GPRC5A	84	
Embryonic Development, Hair and Skin Development and Function, Organ Development, Organismal Development, Tissue Development	formation	Formation of epidermis	3.73E-12	 	-0.149	 	-0.039	NCOR2,SATB1,NSDHL,RBL2,SMO,LAMC1,NFKBIA,FLOT2,MYH9,GATA3,BMP4,HOXC13,LAMB3,FERMT1,FABP5,NFKBIZ,ALDH3A2,MAPK9,SVEP1,CTNNB1,INSR,KRT5,ATP2A2,DLX3,GBA1,IGF1R,SPRR1B,CCND1,FST,SAV1,SLC39A7,KRT15,NOTCH3,GJA1,KRT17,SOSTDC1,WNT10A,DMKN,ST14,DKK1,GJB5,EDARADD,LAMA5,CDKN1A,KRT10,PSAP,KLK5,CDH1,TGFA,LRP4,SGPP1,CALML5,AKT2,SOS1,RELA,EMP1,PTGS2,NAB1,TFDP1,PTHLH	60	
Free Radical Scavenging	synthesis	Synthesis of reactive oxygen species	3.75E-12	 	-0.045	 	0.103	SQSTM1,DHODH,ANXA6,INPPL1,SBDS,SREBF2,MLPH,SNCA,HMGB1,BACE2,ACTB,CD47,ARNT,AGO2,HMGA2,ZFP36,ALDH3A2,SPP1,TAFAZZIN,CYP1B1,HBP1,S1PR1,CLCN3,FBN1,INAVA,TXNIP,ABCB10,POLDIP2,MMP1,APPL1,NFE2L3,TP73,AKR1B1,FAS,ETS1,BID,ITGA5,PGAM5,CCN1,PDE4A,FASN,NORAD,RNF7,TP53,CLIC1,NDUFAF1,YTHDF1,FN1,MT-TL1,HK2,FOXO1,CYB5R1,S100A8,PAK1,DDX24,TXN,S100A6,TXNRD1,GABARAP,APOL6,PHLDA1,NUMB,HSPA9,PTGS2,IDH1,RRAS,ITM2B,LTBP1,AOPEP,CDC42,PLAU,C3,BLVRB,EEF1A2,THBS1,NFKBIA,MYH9,MPRIP,RAB7A,STAT3,GLUD1,FTL,CAT,EDN1,PLA2G4A,DMD,SDHC,TIGAR,HSF1,CRYAB,HNRNPK,ERO1A,SPAG9,DDIT4,MELK,RANBP9,INSR,PIM1,MTUS1,OLR1,VAV2,CXCL8,IL18,PRNP,MT-TE,RRM2,CALB1,TGM2,NOTCH3,PSMB8,GJA1,TOP1,TRAF2,VDAC1,MYD88,HSPD1,SMOX,NQO1,NDUFA13,DNM1L,ANO1,ITCH,CDKN1A,ALDH2,CANX,HSP90AA1,PON2,MAOA,LIPA,SERPINB5,TGFA,BRCA1,KRAS,NUCB2,G6PD,GDF15,CTTN,ITGA6,TNIP2,PRSS23,AKT2,NR2F2,LETM1,GNAS,DHCR24,NAMPT,HIF1A,TIMP3,CHCHD10,EPAS1,MPV17,PARP2,SHC1	153	
Cancer, Immunological Disease, Organismal Injury and Abnormalities	thymus gland tumor	Thymus gland tumor	3.76E-12	 	-1.121	 	-1.134	ADA,NCOR2,PFKP,NEK2,TUBB3,FXR1,TUBA1C,XRCC2,GARS1,FABP5,MKI67,CDC6,TOP2A,NOL7,PRC1,PABPC1,KRT5,ASPM,RPF1,TUBB4B,CXCL8,IGF1R,MYC,NFE2L3,ARHGEF2,ATIC,RRM2,LBH,KRT17,ERCC1,VDAC1,YKT6,NPC2,TP53,DHFR,XRCC6,ITCH,CDKN1A,NUF2,IGFBP3,GOLM1,HSP90AA1,FOXC1,FGFR3,KRAS,RPN2,ID2,CKAP2,ID3,AKT2,RELA,CHD1L,GART,HIF1A,TUBA4A,TUBB2A,MPV17,CDK1	58	
Cell Death and Survival	cell viability	Cell viability of breast cancer cell lines	3.93E-12	 	-0.411	 	-0.114	SQSTM1,SNRPD1,NFKBIA,KIFC1,ABL2,SPINT1,STAT3,ATR,PRIMPOL,SCD,AGO2,HMGA2,OTUB1,PTPN13,HSF1,INSIG1,PDCD4,RSL1D1,RB1CC1,CTNNB1,NRG1,PIM1,PTK2,IGF1R,MYC,CCND1,NRP1,RRM2,BCLAF1,MAP2K6,SNHG17,TGM2,TNFAIP8,PSMB8,TOP1,ERCC1,PHGDH,MRPL52,ITGA3,DDR1,FASN,SLFN5,DDX21,CKB,ELF3,TP53,AGR2,NDUFA13,BTG2,KRT19,ID4,FN1,CDKN1A,IGFBP3,CDH1,BIK,ADIPOR1,TPX2,ACKR3,BRCA1,KRAS,SGPP1,SFN,G6PD,IRS2,GDF15,TNK1,ID2,ITGA6,BAG1,IPO7,AKT2,RELA,PBX1,PTGS2,HIF1A,PTPRE,MDM2,RAD51,PRKACA,HMGA1,APEX1,PARP2	83	
Cell Morphology, Organismal Injury and Abnormalities	abnormal morphology	Abnormal morphology of epithelial cells	4.02E-12	 	-1.373	 	-1.535	ADA,IGFBP4,BIN3,C3,CD2AP,SMO,LAMC1,TSPO,NFKBIA,ATF3,MYH9,SPINT1,SKP2,RXRA,EXOC5,BCR,SCP2,TAFAZZIN,FAT1,MAPK9,REL,HBEGF,ABCB10,EPHB3,RB1CC1,CTNNB1,CD55,INSR,TYSND1,COLGALT1,ITGB8,ASPM,FSTL1,LIN28B,CLDN11,TP73,SAV1,RARG,BID,ERCC1,MT2A,DNAJA1,MYD88,ITGA3,VAMP2,SMTN,NPC2,ST14,TAB2,TP53,NIN,TGFBI,AGR2,AREG,CDKN1A,PSAP,IGFBP3,EHD4,LAMB2,APOL1,LIPA,FGFR3,TGFA,IRS2,GDF15,PKP1,FBXO2,B2M,AKT2,CEBPA,KRT18,RELA,PCTP,RAD23B,PBX1,TNFAIP3,CTSB,SNX27,BCCIP,VTI1B,EPAS1,HMGA1,PTTG1,PTHLH	84	
Cell Cycle	G2/M phase	G2/M phase	4.02E-12	 	-0.041	 	0.070	LMO4,RBL2,PLD3,NEDD9,POLD4,CLSPN,PYCR2,MDC1,GADD45B,HMGN1,USP7,NFKBIA,SURF6,PRPF19,PDCD11,NFIC,CALM3,ARL4D,CALM1,SKP2,CAT,ATR,HMGA2,DUSP4,TOP2A,MCM10,CTNNB1,SIAH2,CDC25A,MELK,RACGAP1,NRG1,TAOK3,MYC,TGFBR2,C19orf48P,CCND1,NRP1,BCLAF1,SERPINE1,GADD45A,MAP2K6,TOP1,MBD4,TRAF2,ERCC1,GLUL,NDRG1,IRS1,NORAD,ELAC2,TP53,WDR4,E2F4,IER3,E2F2,CDKN1A,MXD1,RRP15,ANLN,POLB,NPM1,EP400,BRCA1,KRAS,SRSF1,SFN,PAK1,RNASEH2B,KMT5A,GNL3L,CHST11,CEBPA,RELA,NOP53,PLK3,NUMB,CENPF,HIF1A,CCNA2,MDM2,HMGA1,PTTG1,CDK1	84	
Cancer, Organismal Injury and Abnormalities, Tumor Morphology	invasion	Invasion of solid tumor	4.09E-12	 	-1.843	 	-1.666	PLAU,NEDD9,SFRP1,STAT3,HMGB1,EDN1,EMP2,SPP1,VEGFC,NME1,REL,ALCAM,CTNNB1,EZR,MMP1,TIMP2,TGFBR2,HNRNPA1,NRP1,SERPINE1,ETS1,ITGA5,ASAP1,GPC1,ITGA2,FASN,EPHA2,HDLBP,CD82,TP53,FN1,CDH1,SERPINB5,TGFA,KRAS,S100A8,CTTN,ID1,PALLD,ITGA6,PXN,AKT2,EMP1,CTSB,PTGS2,F3,MDM2,PTTG1,B4GALT5,SHC1	50	
Cell Death and Survival, Organismal Injury and Abnormalities	cell death	Cell death of lymphatic system cells	4.54E-12	 	1.558	 	1.447	ADA,SATB1,ABCC4,PRMT5,SBDS,ATF3,HMGB1,BMP4,GAPDH,DCK,CD47,NFKBIB,CD9,SPP1,RNASEL,TLE4,MAPK9,S1PR1,TOP2A,EFNB1,YWHAG,CTNNB1,EZR,CD24,TP73,ADAR,FAS,CKS1B,ETS1,BID,FLT3LG,CD59,FOXP1,ST14,TP53,CST3,IER3,EFNA1,PARP14,GSDMD,SIVA1,SFN,TXN,EEF2K,CASP1,DUSP5,MDM2,FOSL1,CDK1,CDC42,DKK3,GADD45B,THBS1,NFKBIA,IFNGR1,STAT3,PNP,NOC2L,FTL,CTSD,DUSP4,PIK3C3,REL,RB1CC1,DDIT4,CD55,INSR,PIM1,BCL2L2,VAV2,MYC,TGFBR2,IL18,IFIH1,GADD45A,MAP2K6,TGM2,IKBKE,TRAF2,MT2A,GLUL,MYD88,STOML2,NQO1,KDELR1,GSDME,STAT1,E2F2,XRCC5,CDKN1A,CCDC86,PARL,CASP7,LIPA,BRCA1,KRAS,G6PD,IRS2,ID2,DFFA,ID3,RELA,GNAS,TNFAIP3,CTSB,HIF1A,PPP2R2B,HMGA1,SHC1	109	
Cardiovascular System Development and Function, Cellular Development, Cellular Function and Maintenance, Cellular Growth and Proliferation, Organismal Development, Tissue Development	development	Endothelial cell development	4.55E-12	 	-0.777	 	-0.559	POLD4,SNCA,GNAQ,HMGB1,BMP4,NFKBIB,CD9,SPP1,TAFAZZIN,HBEGF,HAS3,DLG1,YWHAG,CTNNB1,GAS5,NRG1,PIK3C2B,PTK2,MMP1,TIMP2,ERAP1,CAV2,NRP1,BCLAF1,PDLIM1,AMOTL2,L1CAM,GNAI1,CCN1,GPC1,SYNJ2BP,RHOC,RNF7,METAP2,TP53,FN1,BRMS1,IGFBP3,EFNA1,FOXO1,FGFR3,S100A8,ID1,WWTR1,DAAM1,HMGB2,PTGS2,PRP4K,MDM2,HIPK2,ALDH1A3,FOSL1,CDK1,PLAU,C3,CCT2,THBS1,HEG1,HIF1AN,STAT3,IL1RN,PDCL3,SKP2,RXRA,EDN1,FAT1,PLA2G4A,VEGFC,ATP1B3,EIF3A,ODC1,ADAM15,EMC10,PIM1,CXCL8,MYC,TGFBR2,IL18,NCL,SERPINE1,ARF6,MAP2K6,GJA1,F11R,ITGA2,DKK1,STAT1,E2F2,CDKN1A,CLIC4,WASF2,EIF4A3,LIPA,G6PD,ACP1,STK39,NR2F2,RELA,GNAS,CDC16,CTSB,HIF1A,F3,DAB2,ECT2,RASA3	106	
Nervous System Development and Function	morphology	Morphology of nervous system	4.55E-12	 	 	 	 	PATZ1,LPAR1,DBNL,GNA13,CD2AP,LAMC1,MID1,KIFC1,ABL2,SNCA,BMP4,BCR,CD9,CLCN3,EFNB1,CTNNB1,HTRA2,EPB41L2,NRG1,DPYSL2,PTK2,TIMP2,IGF1R,BLOC1S2,VIT,NFIX,PEDS1,L1CAM,KIF23,IRS1,EPB41L1,CKB,S100A4,TAP1,TP53,SPTBN1,BTG2,SNCG,CFL1,SIN3A,LAMP2,LAMB2,TARDBP,ID1,PAK1,B2M,RTN4R,RDX,RPS14,UBE3A,NUMB,PAX6,VTI1B,RHEB,APEX1,YARS1,CDC42,PLAU,PYCR2,EEF1A2,NFKBIA,YWHAE,TRIP6,GATA3,SYNCRIP,SLC33A1,IL1RN,AP3D1,MAP1B,MARCKSL1,PA2G4,EPHB3,ASPM,PTRH2,MYC,ZIC1,PI4KB,PRNP,CCND1,GJB6,RARG,ARF6,MARCKS,TGM2,GJA1,PHGDH,TBP,MYD88,ITGA3,VAMP2,TULP3,PCYT1B,DKK1,ADAM10,TCF7L1,SIPA1L1,IGFBPL1,RGMB,CDKN1A,CLIC4,PSAP,ARL6IP1,CHD8,ADNP,TIAM2,FSCN1,IGFBP6,MAOA,TGFA,FMR1,DIAPH1,PALLD,ID3,MYH10,AKT2,NAMPT,MFSD2A,DAG1	118	
Cell Death and Survival	apoptosis	Apoptosis of progenitor cells	4.73E-12	 	-0.434	 	-0.528	ADA,SATB1,CDC42,PCLAF,GADD45B,NFKBIA,SBDS,ATF3,PNP,HMGB1,BMP4,CDKN2D,NFKBIB,TMOD3,ARNT,SPP1,RNASEL,TLE4,VEGFC,DUSP4,MAPK9,TOP2A,EFNB1,CTNNB1,CD24,BCL2L2,MYC,IL18,IFIH1,TP73,AGRN,ADAR,FAS,CKS1B,ETS1,MAP2K6,BID,FLT3LG,TRAF2,MT2A,CD59,FOXP1,ST14,NQO1,TP53,DNASE2,XRCC5,CDKN1A,EFNA1,CASP7,BRCA1,PALLD,ID2,DFFA,ID3,SLC46A1,CASP1,TRIM28,HSPA9,GNAS,PAX6,HIF1A,EPAS1,MDM2,HIPK2,DAG1,SHC1	67	
Cellular Assembly and Organization	formation	Formation of cytoskeleton	4.86E-12	 	-1.305	 	-1.051	LPAR1,DBNL,GNA13,CD2AP,SH3PXD2B,INPPL1,ABL2,ZYX,ARPC5,SNCA,GNAQ,SNAPIN,ACTB,BMP4,S100A10,NCK1,S1PR1,KANK4,ARHGEF3,DLG1,PIK3C2B,POLDIP2,ACTN1,DPYSL2,PTK2,FAM171A1,PDLIM1,DYNLL1,ACTR2,TNS4,LIMCH1,RHOC,PARVA,CARMIL1,TP53,MYADM,TGFBI,FKBP4,CFL1,FN1,NPM1,TPX2,TACSTD2,INPP5A,ITGB5,CKAP2,TTC17,PAK1,VASP,DAAM1,CASP1,FHOD1,MAP7D3,CENPF,CDC42EP2,MAP4,CDC42BPB,CDC42,THBS1,MYH9,MPRIP,STAT3,ACTG1,EDN1,MAP1B,DMD,MARK3,CRYAB,RANBP9,DLGAP5,VAV2,CXCL8,ARF1,MYC,TGFBR2,NCK2,CCND1,ARHGEF2,NET1,GNG12,ARF6,TMEM184A,HCLS1,F11R,LAMTOR1,ITGA3,MAPRE3,TNS3,DRG1,CDKN1A,TPM2,TPM1,WASF2,ARHGEF18,CXXC5,KRAS,DIAPH1,PAK2,CTTN,PALLD,TUBB,TRIP10,PXN,BOP1,TUBA4A,DAB2,NCKAP1	107	
