	f_p1_log2FoldChange	f_p1_padj	f_p2_log2FoldChange	f_p2_padj	p2_p1_log2FoldChange	p2_p1_padj	f_mpv_log2FoldChange	f_mpv_padj	category
USP22	0.12222298774701469	0.42391822008956254	0.15185477484453827	0.2955482577909216	-0.035658598449036016	0.8679545641961988	0.14080257393074	0.25569824032220045	conserved
HIGD1A	-0.15372147018197327	0.2946718867505526	-0.0023185059885346983	0.9939264170830246	-0.11739397967660764	0.41903661846723544	-0.07335181498449796	0.6133035564016814	conserved
FOSL1	-1.64752664546377	1.254107689033598e-22	-0.9749214311629384	1.1621673369129193e-08	-0.4819405543519451	0.0017645517056154492	-1.3372449161982816	1.7707864515901622e-18	transgressive_down
ITGA2	-2.0494191485914897	4.247309788220296e-45	-1.0501377911836918	6.701943955867699e-12	-0.9059188566432009	1.0857584573844983e-10	-1.565893952314215	5.563831251305457e-32	transgressive_down
UBE2G2	-0.04655948776061047	0.8238400549966465	-0.43585547278509407	0.0018975918492195576	0.3610007793063428	0.008439926198056022	-0.23561168658924686	0.06839395453771499	additive
BCL2L12	-0.5310240085379964	4.198586551786947e-05	-0.5512715976990938	2.9327768345750334e-05	0.020916716685414262	0.9286911876150394	-0.5582704869271979	1.0073858501260275e-06	fusion-altered
TSEN34	-0.2878929872704005	0.03218360268241975	-0.08994852204354208	0.6006041822018179	-0.13939190916446847	0.3213438517364375	-0.18800725063241672	0.12808393711456748	conserved
PHF3	0.5509543859062346	4.1259308487348804e-05	0.13393933118420917	0.3934770101815878	0.3269214912502513	0.015448849215394429	0.3486871440189276	0.0029297185476596047	dominant_P2
POLE3	-0.12262169640672019	0.422584223362385	-0.04321714378350127	0.8267221888200436	-0.05526894558466886	0.7670050438936298	-0.08145745568623057	0.5605752583938437	conserved
SAFB	-0.2443807102280334	0.05637124845195646	-0.34208206273202335	0.005090480144584632	0.08376073583571628	0.584375405242876	-0.30077113689425117	0.0046763374514361125	fusion-altered
TEAD1	-0.194045736942169	0.154725817825058	0.2184635113460447	0.10735646158875271	-0.43434813169694636	0.0005699045858625688	0.021825263492848735	0.898648307691935	additive
CENPBD1P1	-0.32692063615691436	0.0017776011584153106	0.07507743601876693	0.6228805449069514	-0.3983433522483619	0.00013406525603890085	-0.11298669922203435	0.3072307700333461	additive
GMNN	0.21891832812062798	0.08995473683053275	0.09676593367314937	0.531038588316844	0.08378429778774284	0.5890529029596713	0.1584328802292777	0.16852113290013654	conserved
PTTG1	0.18413655016385483	0.22714385470254195	0.4900311772218508	0.0004183854083562495	-0.24353610619422722	0.07180078548037183	0.3443187666082601	0.0038482835516624138	fusion-altered
ATOX1	-0.45886002559501565	0.0011050649639032031	-0.14873476815034078	0.366380320198064	-0.21033647279405748	0.12755855541264102	-0.30947051673806425	0.015312600483696948	fusion-altered
MIR4435-1HG	-0.21612550363900002	0.1729788004469324	-0.28092213308457425	0.05762674614194457	0.06133005710527823	0.7522746716682958	-0.2580771394542396	0.049599718687310355	fusion-altered
LMAN1	0.10290257703557926	0.529758229893859	0.12330228047659283	0.42999608999760297	-0.027454487771504416	0.9021269393067914	0.11605205205799118	0.38614204254342893	conserved
SYPL1	0.3248270367574857	0.010466247077004123	0.08846708890693376	0.5913487199935659	0.17448029456084094	0.18066210421517956	0.20649272920658343	0.0705768068485615	conserved
SLC44A2	-0.00299100756598472	0.9873376569676692	0.242928771936883	0.08729420524902311	-0.21941203704099763	0.09804572755300747	0.12395994112456873	0.3672264868873027	conserved
GOLGB1	0.19111566559117196	0.11949656508916501	0.0172148564352128	0.9394896635285239	0.14041708667551936	0.26279848960019275	0.10044348090338873	0.39320683649696686	conserved
TOMM34	-0.3034647881164794	0.02323812716603065	-0.13314556104780878	0.3925036207220318	-0.1108275485869291	0.4614869072621393	-0.22144053973875266	0.06630490546211279	conserved
UQCRC1	0.09963890211367658	0.5634354328569442	-0.15321789903107572	0.31382314616797957	0.22724823028656618	0.08276111482949844	-0.033296681518750836	0.8531872618344704	conserved
IDH3B	-0.07109251113933417	0.6769957736903425	-0.08627459989881668	0.6031576626805835	0.02039951642031855	0.9290615011758561	-0.08023228420883273	0.5638492664528121	conserved
PITHD1	-0.08591352598907731	0.5574758331749184	-0.10374206619328621	0.46798710111882363	0.023109052260648723	0.911672300774233	-0.0963192462227469	0.42588931865388435	conserved
RBFOX2	0.1187695336222583	0.468075569376637	-0.083364627104289	0.6363305324148376	0.17119536711787048	0.20907079777422977	0.010843681336553853	0.9530035003522523	conserved
TSPO	0.3078277388695735	0.03305863662305409	0.29876068652337534	0.03771643401409206	-0.010721367319288097	0.9670562334707031	0.3186977707035099	0.009664437163559816	fusion-altered
MRPS21	0.2754116539965575	0.01703240804463039	0.17146676248713044	0.1751305949293061	0.06656223690702548	0.68178216468547	0.2284849503551138	0.02223382590817268	fusion-altered
TSPAN3	-0.050412104885812686	0.8249767439515023	-0.3293796872535782	0.0370402460184386	0.23742393101680093	0.11028957387524158	-0.19086276564783491	0.20245861964816192	conserved
IER3IP1	0.15421104112444212	0.31232887743141224	-0.13236950377805642	0.383536022965009	0.2634620302282372	0.03587625017012612	0.002647505211178637	0.9882148814713443	additive
STK4	-0.0329399329095866	0.8700675800450107	0.025011165765687664	0.9175564702406389	-0.046188456441905536	0.8210313354930969	-0.0018037603055146571	0.9926922485646249	conserved
HADHB	0.05759225126706883	0.7079408730241389	0.08502311134404952	0.5659786554360429	-0.029221462874268942	0.8857364881843378	0.07272195099056515	0.5580376099599222	conserved
FEN1	0.13233074751944807	0.42567880659425406	-0.030483627542696193	0.8964571660293514	0.1277543876950679	0.3974789650828319	0.04521365601599253	0.7942952535674872	conserved
CDC37	-0.3148395635301727	0.017870760233623155	-0.15014948914889495	0.32075337297388123	-0.10536967448944376	0.48853576090108775	-0.23715856167923202	0.0465497285219573	fusion-altered
HLA-E	0.08819401141949416	0.6503174081398707	0.07915307388060787	0.6885896710151993	-0.003805496918947373	0.9889792297880619	0.08555821880111282	0.5994713972211531	conserved
UFM1	-0.1473382046689963	0.23266506521999908	0.02625257667821865	0.896198600381591	-0.14771363642108043	0.21446304819753784	-0.05583379698053403	0.6724697327881985	conserved
WIPI2	0.0806039107933539	0.6008841630659059	0.31270170968216404	0.009630764592993118	-0.20296833369442518	0.09214811704931092	0.1993401663566467	0.06395275044187686	conserved
ARHGAP5	0.07624857188423646	0.685173468434018	-0.4698144026813433	0.0004697092962539985	0.5951856186647725	3.500626480547356e-05	-0.18239140218180036	0.1610398258490607	additive
ECT2	0.19191482305904803	0.15327408301030834	0.3982897824107496	0.0013297169657743029	-0.16667525984042242	0.20291536115581663	0.30187881272881933	0.004526527525779063	fusion-altered
NEMF	-0.3569082258511879	0.006642989445444906	-0.5200498988403234	5.5848564333896635e-05	0.11956500428676368	0.41068812952130807	-0.45069915733764904	6.405001702234053e-05	fusion-altered
NDUFS3	0.01568201055866286	0.9354545968155032	-0.08087591940838798	0.6219175848373389	0.0839107154295975	0.5863632512799434	-0.035634570379574994	0.8237869095306187	conserved
S100A13	0.17861218883064894	0.21683443394965257	0.04844623308293241	0.8011570186149244	0.09312586494525235	0.5486929715715546	0.1113866882231659	0.40065340391966664	conserved
SPG21	0.602988988950331	1.787592097450299e-08	0.11567473482582578	0.3934552305459115	0.4475038164611662	7.615187419881463e-05	0.36203839746022387	0.00011299058819312478	dominant_P2
PRPF6	-0.4784561597805706	3.6911675435825095e-05	-0.14580839542925994	0.3069252923516553	-0.25662076963210634	0.026854409259473237	-0.31670252628074574	0.0028242647966787065	dominant_P2
TMEM14A	0.9288235223888376	8.626239518291367e-15	0.3628495258571458	0.0023613126079558015	0.46805864486922505	0.00023639594132468408	0.652086191780287	4.3332342054645964e-11	transgressive_up
LRRC59	0.0012320101504788169	0.9943648337736585	0.06633369538617959	0.7086959856348827	-0.056939951562912136	0.757203654718228	0.036318085824815986	0.8248379068141668	conserved
RER1	-0.3365861021712854	0.0021890862243416557	-0.21698289160860143	0.06828650562905117	-0.07779969466559943	0.6004956886742454	-0.28410213130649736	0.0034747227804608786	fusion-altered
HIST1H1C	0.0934820348251166	0.5925035078493825	0.21879390651718306	0.1311974435074678	-0.10970605710776142	0.48089098098209304	0.16152582085398848	0.21843797893703787	conserved
UBXN1	-0.4778823835177118	0.00019752859622694435	-0.26803937991741983	0.050634246817515535	-0.12922088963907127	0.3705952758139204	-0.3875251539176607	0.000778436911120987	fusion-altered
SEPT2	0.0047575950224986166	0.9790737811060991	0.02792708939254948	0.8997910835956967	-0.020667924356895552	0.9285666473117761	0.017338321827495874	0.9197243043637232	conserved
SPOP	0.18386430685048416	0.1820310585514743	0.14209331224219937	0.32671061680972335	0.017954773750748845	0.938344432150769	0.16642802190418893	0.15687871764379155	conserved
PSMC2	0.015214636264732948	0.9380122657074105	0.16351560891487651	0.25004999688557494	-0.1312872550737651	0.3463868769820623	0.0936675515613555	0.4867449883194416	conserved
ANKRD12	-0.04144490705997369	0.8386618093728238	-0.0044445666454226785	0.9875967088101913	-0.026438000936089175	0.9082967896615058	-0.02180467821706104	0.9070965674525794	conserved
TMX2	0.1047015055951734	0.4670132465713375	0.006253883768610844	0.981130091962922	0.07712281411613356	0.6214967211658705	0.05306681927532372	0.7106223460807788	conserved
HTATSF1	-0.13509674033855595	0.35179005736233454	0.000555352158950192	0.9980907670784219	-0.10641881654425919	0.4657710094408266	-0.06325236927042693	0.6639986785620233	conserved
RGS10	0.025244333263883645	0.9100196952734652	0.634991389008787	2.2788038095984625e-05	-0.6518348350430218	6.98648183338471e-05	0.32219906556221933	0.011216340056633687	dominant_P1
LIPA	-0.022200771104574198	0.908965984970539	0.415577871276288	0.0007781536446777232	-0.4407119259041125	0.0003704109940407207	0.19229209206115386	0.08839061492764586	additive
PDLIM5	-0.5551083086427928	3.872784243756321e-06	-0.26319176161688923	0.04419986819951036	-0.20030970381045102	0.10509937030966296	-0.42236311462069526	9.684126487163595e-05	fusion-altered
UBE2D2	-0.004788038428480409	0.9794868438444381	0.11184610709351557	0.4835338380379931	-0.10134370301972853	0.5091254753256845	0.05776831526731119	0.7123457075618976	conserved
ATIC	-0.35919793704851966	0.00194893261345071	-0.20450547792826537	0.10958788093797367	-0.10170498953567937	0.4749017184727149	-0.2897073119886969	0.005069157736952518	fusion-altered
PPIH	-0.1007968571455569	0.49192143404805383	0.0720199341021097	0.6658134571755786	-0.1485931332847721	0.24869999296048848	-0.00893863209702699	0.9569835985241384	conserved
PIGT	0.024928735168756343	0.9043529630009894	-0.10195260905179879	0.5320865289777135	0.10880378172013902	0.4699483893054292	-0.042647472601464544	0.7970414993659881	conserved
SRPRB	-0.21231636751635014	0.09199188706046775	-0.14082551538650107	0.30906502063668245	-0.042300434992200965	0.8266785036608026	-0.179124089712776	0.10483182839826775	conserved
SLMO2	-0.09443153610786016	0.5420497971997796	0.0592271569588111	0.7401203104493767	-0.12920486001221437	0.3466274994730364	-0.01250236852818095	0.9436057653350816	conserved
EIF2A	-0.19893556298448578	0.10329845568550364	0.06952252365374462	0.6698316030814264	-0.2418835611984055	0.02891613971413232	-0.05618898286881618	0.6861928712817342	additive
IFI27L2	0.23296146148714342	0.11655403879520967	-0.11507554395004424	0.48234266926722114	0.3344654961937714	0.012036624208649198	0.04650948253280625	0.7871161642285416	additive
YWHAH	0.1730440604118936	0.23200298514022416	0.4073063415866978	0.0018723251479792068	-0.18821570816021363	0.1544956401565547	0.2967303813153324	0.008274764503001507	fusion-altered
MT1X	-0.23615280908786843	0.1002353539758887	-0.3236148299596573	0.01732365398525296	0.07581653068155297	0.6579610790112198	-0.2889272882307935	0.015348415156349984	fusion-altered
LLPH	-0.533934090267528	8.012021070558498e-07	-0.3044832327155731	0.009256265734479269	-0.16027746878515367	0.18217086320825845	-0.4313579165439978	8.444033813587708e-06	fusion-altered
PPP2CA	-0.1703206138271329	0.22052807536142116	-0.002912677143064558	0.9922022707654783	-0.13195911911000727	0.33703151099974393	-0.08161748520662601	0.5531900331470583	conserved
RRP36	0.03843740633038431	0.8626744612051244	-0.5942185373244947	4.130343949331752e-05	0.696755459888165	1.2575173969117579e-05	-0.25577074648539744	0.056459940263498806	additive
CPNE3	-0.12003669756837033	0.4363560931706991	0.2861662367368165	0.03299411937189623	-0.42061905783955683	0.0012300842892474697	0.08694847025933763	0.5358338557928598	additive
TUBB3	-0.5240492983224163	6.333337193213176e-07	-0.11866406349973063	0.39298751099331525	-0.35009402291830727	0.001028433026231128	-0.32287342869141317	0.0008531457922309189	dominant_P2
PPP1CA	-0.18588531975921493	0.2523927762332892	-0.004616716481494134	0.9875967088101913	-0.13486385223417896	0.37666708306247587	-0.08879728237317869	0.571926817911853	conserved
PPP2R5C	-0.3296406232481461	0.010767925386923411	-0.34314189178950266	0.0078666139338778	0.022272140409569024	0.9220321501574952	-0.34836805441838953	0.0018385691103003365	fusion-altered
ARNTL2	-0.16964708072598372	0.16991786861616462	-0.12542577458176543	0.34996509542509757	-0.024273160652911314	0.9051084130613114	-0.14907661965093244	0.16536422433154582	conserved
MRPS7	-0.14339497723740632	0.30688314322239624	-0.09110911250378709	0.5651397511177997	-0.03091605553152492	0.8849153328474386	-0.11776900888503603	0.3400877354341843	conserved
CD55	-0.6868544187487504	1.9539778336872808e-09	-0.17280738199783102	0.21240437959349204	-0.450059404237827	0.0001553968703208783	-0.434191323404503	2.939092351937816e-05	dominant_P2
NMT1	0.07302896978671504	0.697705604924719	-0.03775575440084063	0.8626046221077592	0.087502826161844	0.5997830344698722	0.013576863208656125	0.9439648460878085	conserved
NXT1	-0.2824721501081927	0.022101821635749693	-0.1621610154718116	0.24098864418651803	-0.07626943329276646	0.6335091711222529	-0.22683880901808606	0.038361048016189704	fusion-altered
LRPPRC	-0.19945078787731876	0.12579064793740088	0.01785120060281241	0.9408286423431139	-0.18108345419867494	0.14081796229976248	-0.08393581061026638	0.5281373251369756	conserved
NR3C1	0.02055918930029422	0.9221399874968008	0.07046825569094167	0.7020858735627056	-0.04514805156273209	0.8266785036608026	0.04796381862977001	0.7729609413225744	conserved
STAT1	0.23677879925195744	0.04922979004239845	0.14639568505824901	0.27008418871050255	0.056974209967173846	0.7448163650514477	0.19500274617813806	0.06182875586032839	conserved
TUBB6	0.237693456477191	0.1002353539758887	0.00670892149226258	0.9817221122765577	0.18030000586995626	0.18673424440764794	0.11556391835414406	0.4032757535157334	conserved
HIST2H2AC	-0.21122522619915882	0.19029454780212401	-0.12245902125314133	0.47919140072046496	-0.04721552974428443	0.8248964882119746	-0.16970488673048842	0.23066093288195927	conserved
STAG2	0.05030626664524477	0.7710810721139053	0.022106685185157276	0.9217147175236975	0.019345081327799336	0.9333701565404043	0.035714238290635456	0.8222714420668201	conserved
HES1	0.12057767004484506	0.3622557845820502	-0.06011965567714913	0.7071647748579357	0.1572145947805647	0.18473868616447617	0.025573542796588678	0.8663362111621922	conserved
MPZL1	0.12918598556642083	0.36878526833734643	0.05459212299383799	0.7609102729703824	0.05165981613129981	0.7792464414404779	0.09108366155346947	0.4826885951533423	conserved
NDUFA13	-0.3554958201900917	0.009505656336996855	-0.12615592015186536	0.43768829799002507	-0.15415474290729544	0.2736953170966232	-0.24361493927739497	0.050917320251774915	conserved
ZC3H13	-0.012896619773120946	0.9448348955591066	0.0462021252373756	0.8041078703751393	-0.05063048100457099	0.7843882646066158	0.018729941078375733	0.9106617417513538	conserved
PPP1R11	-0.016785888053693892	0.9337239751687038	-0.23103415581528447	0.07913859760392307	0.19076350654721583	0.130952112284786	-0.12653626478435026	0.3209652889545544	conserved
SNX3	0.025366738182079646	0.8972614359588023	0.3796303124392612	0.0028414354142925397	-0.3298696255837653	0.007120770665351396	0.20147529264101827	0.07876898288882538	additive
PSMD9	-0.24804076613293913	0.054011157371766226	-0.3771525924000744	0.0019639112508296193	0.10566793240881818	0.46392720232098594	-0.32006663673875185	0.0026695957686130485	fusion-altered
DCAF7	0.01915798137944494	0.9268471179066297	0.06202685966235006	0.7393190631243348	-0.03900430367099721	0.8564991343440742	0.04272207958873819	0.798263599700896	conserved
UBE2T	0.32442674253452947	0.006982130610335194	0.3910191810715304	0.001218253298149354	-0.05687258921723778	0.7553712323305332	0.3697690144502798	0.0002924835944707421	fusion-altered
HIPK2	0.027016442692712608	0.9159435766301439	-0.7522743725111971	7.254554301455467e-06	0.8632042521771668	4.045081935561832e-06	-0.32003085027427003	0.03222446569431822	dominant_P1
PFDN1	-0.12165653406126666	0.4496500038638719	-0.05694367307489223	0.7699338032234393	-0.04096495533705321	0.8465527684163839	-0.08863144181753459	0.5398636736696446	conserved
ROCK2	-0.06425020774701977	0.6864125012978752	-0.08055120057941	0.608226022517607	0.020291157679895585	0.9260918561065127	-0.07360786126958437	0.5716833426521797	conserved
NDRG1	1.352919588415742	1.7937118375452368e-22	-0.4523109894971786	0.00014054975560334802	1.8741791917339654	3.5253081651298433e-43	0.37307070828795325	0.0006608994801391539	ambiguous_nonadditive
SEC13	-0.028150412567175983	0.89215548795139	-0.0084845939000947	0.9762916369572858	-0.013580807708714225	0.9546485498317904	-0.017830945378400704	0.921535043545247	conserved
CARM1	-0.26300111108952295	0.0318586350443961	-0.253027963884253	0.03933660612920274	0.006838525238425716	0.9794584102133373	-0.2655344981373802	0.011185495675608342	fusion-altered
NDUFAF3	-0.27190763001640045	0.0959328337612589	-0.3497815008664339	0.024931699282319322	0.06604523111752501	0.7343798762509834	-0.325255629936019	0.01874646152625967	fusion-altered
MAP4	0.4255573286934776	0.006672527309928512	0.12942600061549184	0.4645577989153226	0.18916795695507174	0.21165356733397056	0.2841834183882428	0.039893972125727484	fusion-altered
KDM1A	0.0474866327569349	0.766489807365707	0.47999310097159165	1.6516407966042434e-05	-0.42001733959884086	0.0001765020612932457	0.2607088506866377	0.00740961682997323	dominant_P1
AKR1C3	0.06934331735339588	0.6756044846326521	-1.5026479279575264	4.246403637301411e-46	1.5880711406845498	3.580750771173414e-48	-0.6768683361837504	2.439926236014386e-12	dominant_P1
TWISTNB	-0.4085973056329063	0.001422678670324831	-0.3362737239849755	0.01069569211139769	-0.03519432801600461	0.8701813774591578	-0.38702949769194556	0.000619335284332719	fusion-altered
SPAG9	-0.41176968146595705	0.0008414231115284683	-0.3153908242058821	0.014025361488360297	-0.05284421596632339	0.7757848952006565	-0.3771817002952134	0.0005560623302555938	fusion-altered
TPM1	0.4061163966718763	0.001703311756836107	0.3260087934380645	0.014171240211332925	0.0387021574271809	0.8590015375156765	0.38310215235897593	0.0006286513862571711	fusion-altered
DNAJC5	0.03532675909018483	0.8607819642536554	-0.3568591342451874	0.006268748675058745	0.38616838400929604	0.0027251584134065274	-0.1561769271297693	0.2229102801284576	additive
NIPA2	-0.5201023729847001	2.6880508356919775e-05	-0.6728855942659863	5.6886946605820444e-08	0.10811996781859125	0.46034321069205014	-0.6122998444989561	1.683366827380143e-08	fusion-altered
COX17	0.053331479198002525	0.75868010283553	0.038174974702481546	0.8470199749643079	0.00755643257757945	0.9770351067432702	0.04581566015593649	0.7656552399092638	conserved
ANP32E	0.4135213460897116	0.0006893874689676696	0.33869391150780515	0.006931741483012639	0.038009332308119585	0.8584620352223523	0.391872726782005	0.00019941883312227642	fusion-altered
PELP1	-0.23977311970399262	0.038213546341436117	0.07070494369056672	0.6601585444512587	-0.2872125663200369	0.007740278905101954	-0.07442525642341874	0.5579596011673797	additive
PSMF1	0.05584603552834751	0.7437684637470224	-0.4308055772795508	0.0001961463329132205	0.5058725144291004	2.1903518919180876e-05	-0.17836342500327176	0.11125258690824794	additive
ICT1	-0.41876661314723906	0.0003147336429328666	-0.0009106574017649994	0.9979588890278486	-0.39381906748169454	0.0008272579052647145	-0.19750953698824142	0.07757044457962799	additive
CDK2AP1	0.1649928449388055	0.22035125692191704	0.35760490946243406	0.0030805452420986012	-0.1605944154800862	0.21025699578429496	0.2664084962867757	0.010618726491553168	fusion-altered
FAM136A	-0.33763355132995515	0.00816046000632321	-0.36170614437999427	0.004683872205728618	0.028664861311592894	0.8961895960076239	-0.361678960265557	0.0010676099764606397	fusion-altered
ESYT1	-0.31421841062393785	0.02107930679778943	-0.4767587930608537	0.0003028024211284964	0.12085294067013233	0.41070390985119876	-0.40676919032029785	0.00044060785053016255	fusion-altered
CD47	0.3759449149032395	0.00246422260146565	0.26318548639632827	0.0412937472009961	0.06367428501264608	0.7221014136612804	0.33287145408319163	0.0020020602633621615	fusion-altered
NDFIP1	0.09243605998490263	0.5840979173843572	-0.14087490029800967	0.34692630843128663	0.2076361248163833	0.10541245308880422	-0.03029477540423396	0.8623144211186922	conserved
PHF5A	-0.34978428693722585	0.009306288046717683	-0.24541339300516019	0.07933250118776616	-0.05516797493712819	0.7721050290401604	-0.3093803923024979	0.008924822949505154	fusion-altered
POLR2A	0.1410368075720841	0.3048072543995	0.5195604061098382	1.2419662404426833e-05	-0.33677769583265016	0.004341163997140212	0.3327477403839954	0.0010902895996543985	dominant_P1
CPA4	0.05156351237319933	0.7259595527651117	0.6617500896870641	5.110707652993198e-11	-0.6284154058277778	2.995074862886669e-09	0.35329399388792165	5.145388082809186e-05	dominant_P1
RANBP2	-0.14380428211497157	0.33590760707020756	-0.22793437091254568	0.08663809415132762	0.07830372000983025	0.6327742801253895	-0.19058511591415378	0.10748375258892676	conserved
DDB1	-0.028102085042587294	0.8964486297510738	-0.0985797847148439	0.5698208227525275	0.06315048648456878	0.7359067218861444	-0.06654252150360994	0.6788968577807815	conserved
MTHFD1	-0.7142867416737382	4.030160109006987e-08	-0.4688343393439084	0.0005264308503390726	-0.14573560760364287	0.2924052407094937	-0.6069678596032847	1.5446704625174958e-07	fusion-altered
MYBBP1A	-0.4702946614730507	5.0088215348591666e-05	-0.08531874077318133	0.6045916987041913	-0.3255853250633636	0.005025807287962356	-0.2752251983825667	0.010451293859085642	dominant_P2
GATAD2A	-0.3393255852148069	0.012311973126666795	-0.3392299290511932	0.012666373805250515	0.014204774712378998	0.9528771886611856	-0.35277113865203336	0.0027717669831003253	fusion-altered
SLC16A1	-0.35347479569089063	0.0009306261033794644	-0.22203455005943537	0.05501751065486205	-0.08831206434602416	0.5249044334736441	-0.29529384195536734	0.0018155495591818175	fusion-altered
MCRS1	-0.04926972857175826	0.7919075677510351	-0.10179539595239762	0.5297190010302248	0.050185889263887985	0.794027223394989	-0.07804091952664191	0.5871876736930544	conserved
RFC1	-0.24121327390779593	0.05311798793410381	-0.17868999624123938	0.17778395310862552	-0.032795730316767524	0.8740701089624657	-0.21469903909079233	0.047505210979336826	fusion-altered
TMEM183A	0.02840517000831095	0.8761570631666799	0.06799034988087696	0.6883153485768446	-0.03750608206281895	0.8541478792205265	0.04988292390668833	0.7344437043130949	conserved
GLUL	0.6887592971862795	9.254235292468084e-11	0.19265713992113823	0.1064051263191852	0.43889583285760986	9.607171642225496e-05	0.44826658737146446	9.242162422645458e-07	dominant_P2
SMIM15	-0.07080325225794692	0.685173468434018	-0.1675422313086342	0.24098864418651803	0.08830035223113801	0.5724374345652883	-0.12268175505901636	0.345210941738424	conserved
MET	-0.6215087247833401	7.545650813366338e-09	0.26053551450958706	0.038234240820509476	-0.9690258617931984	1.7051758141596334e-16	-0.1434917812409124	0.21564179882493306	additive
CWC15	-0.10500362124386343	0.516053033310447	0.02504800669987092	0.9172586826487389	-0.10296817837695225	0.5013746804029486	-0.035449776867298506	0.8375512788241685	conserved
RBBP6	0.04095366677494072	0.8222735979113038	0.06562255236165702	0.706551601500812	-0.02566357494660977	0.9056020736752902	0.054734815887939686	0.7145281398544238	conserved
CAPZB	-0.0640841558705106	0.7057689333535713	0.09313424691960806	0.5651397511177997	-0.135214839559918	0.3243352886419781	0.019709619612387673	0.9074165119415679	conserved
CLIC4	0.45203872500511655	0.00143796583745626	0.6513610892573761	8.142764584377377e-06	-0.1284391678693726	0.4133887036725918	0.5760656533735565	2.81781605174686e-06	fusion-altered
UBE2V2	-0.060805668313499296	0.7210074483672734	-0.04660007824417303	0.8030545909389258	-0.0059871344592329215	0.9826340551540543	-0.05387977338618732	0.7190145254581969	conserved
IMPDH2	-0.05481951040920974	0.776047542193623	0.04654523927541357	0.8224532713743853	-0.08129752835063783	0.6347891720597104	-0.00012442256016404808	0.999233415084419	conserved
VCL	0.09306284987584197	0.6600576171054094	0.05169276876825647	0.8216879805068157	0.019704778878101434	0.938344432150769	0.07289806478339261	0.6952960145882827	conserved
IER2	-0.4580965038521509	0.00011916821399207309	-0.49088232838741064	4.9442179065622185e-05	0.02960553051742777	0.8884849590172076	-0.4874705778819286	2.863895818950879e-06	fusion-altered
DTD1	-0.15594879922179133	0.2761640898288907	-0.15653666567757998	0.2688577978967018	0.014085950355559568	0.9515556591893681	-0.15961333383802373	0.18354050950158363	conserved
LARS	-0.1502411479343574	0.3375706269330441	-0.25721289628139404	0.06156050002009174	0.09438472600230842	0.5483842665775122	-0.20924467086012188	0.08956005126136642	conserved
EXOC7	-0.17086555124351177	0.21255436054257132	-0.11102387974880486	0.46093548577855303	-0.03453180663802101	0.8693813824463866	-0.14222407647600518	0.23555381517209953	conserved
PHLDA3	0.5173200965420716	3.5381742278826914e-06	-0.001497918809783293	0.9962064476175212	0.5242018303248078	8.7768924650775e-06	0.24671803649246452	0.014838757389891986	dominant_P2
LYAR	-0.798893175935952	1.3260961586334783e-07	-0.2509402260383943	0.1111862236461764	-0.40115301274811765	0.006633862565612929	-0.5312624988564311	6.405001702234053e-05	dominant_P2
LOC102288414	-0.21500319152783917	0.11690810544942583	-0.11331705075667589	0.46923588169239494	-0.06386546270966169	0.7182102576721198	-0.16553649202017284	0.17661306758030407	conserved
CDC25B	0.336121923061092	0.009700955804868402	0.05632968816494307	0.7641465732259992	0.21755795501456504	0.08920079818780562	0.19277690926789587	0.10447699016477266	conserved
MYL12A	-0.16389328425911545	0.32304539875011473	-0.06995605014679294	0.7223005335525611	-0.05763150704106685	0.7700192473652993	-0.11625988534811002	0.4351943216690383	conserved
CRIM1	-0.41585304313947796	0.0012519844304517906	0.2052592496939704	0.16367142556653155	-0.7195687096561186	4.503163024352908e-07	-0.07696941424848833	0.61046047968547	additive
LRP10	-0.2782615337599157	0.0633010845281515	-0.7562021753907006	5.448863209338456e-08	0.40394171676156504	0.0033151638906871524	-0.5224412346579091	2.272176322915255e-05	dominant_P1
HNRNPL	0.18166254866910558	0.22243599937959543	0.35636926992777157	0.008161925004700324	-0.1407482035558523	0.32745653478254505	0.2763297599343815	0.01871277711158342	fusion-altered
EPAS1	0.7274982340566082	3.621286323610336e-11	0.16184215463590335	0.2057222760966105	0.524303139882355	9.214445411348307e-06	0.449073879572038	1.842531018821212e-06	dominant_P2
SERPINE1	-1.4693647999691042	0.000124220564458737	-1.4617441955085795	5.614516741130578e-05	0.03583895779030161	0.8838943056793854	-1.4840038901483956	1.012821095000898e-05	fusion-altered
DCAF13	-0.4868011087310589	1.1216621436618726e-05	-0.05490056242535044	0.7586545315186067	-0.39461061409458914	0.0005130418095047472	-0.26459398901036696	0.010618726491553168	dominant_P2
SDCCAG3	-0.5273957134973509	8.749597133938467e-05	-0.31500268450747854	0.026149949140259247	-0.12348176590316348	0.40907391325765036	-0.43852687175494426	0.00028055187636009905	fusion-altered
ECE1	0.07275496229428319	0.7316185711179102	-0.04891952534751916	0.8279553579141444	0.09247971062422743	0.5990163582190468	0.006600944030805111	0.9733578081191775	conserved
NUP93	-0.21525982443320832	0.09055114138924794	-0.08504759423155495	0.5976367774184538	-0.09219264219075239	0.5302259831430699	-0.14949691424027284	0.19877890223425562	conserved
TRAPPC1	-0.12468437320542466	0.6048258274395814	0.07114301132404897	0.7633804662392166	-0.15240342137587645	0.4058003086448294	-0.01402186570394525	0.9551544872213428	conserved
