	f_p1_log2FoldChange	f_p1_padj	f_p2_log2FoldChange	f_p2_padj	p2_p1_log2FoldChange	p2_p1_padj	f_mpv_log2FoldChange	f_mpv_padj	category
MRPL32	-0.3148964453163061	0.0858453220426927	-0.08323202326907239	0.6224639469819346	-0.10695481395365367	0.5708969669054282	-0.20146003284044886	0.1906990505023339	conserved
FYTTD1	-0.20613236922220712	0.3308169157985836	-0.0049559106106287065	0.9849413484822361	-0.16232181363830928	0.41869350689341506	-0.07849767643698037	0.6704570410464936	conserved
TNRC6B	-0.06732955130535674	0.7604010929151584	0.008475366502757145	0.9743162792148676	-0.0651297860320933	0.7296109035922034	-0.01880938117973084	0.926696742336619	conserved
COX7A2L	-0.3255949030424403	0.08194912226923431	-0.034514993868497844	0.8792248483810863	-0.20298299991008475	0.2748849974869056	-0.15839535241629968	0.31661225125883025	conserved
BDP1	-0.4128260885139975	0.011081840035639763	-0.036504794583900664	0.8595912024162522	-0.29967856421983213	0.07381154651360552	-0.2072550318581748	0.1497695007838379	conserved
ZC3H11A	-0.2326075978733956	0.1889367705334408	-0.07829911995019191	0.6366129486610912	-0.06010319052006725	0.7645210636479337	-0.1623244923472497	0.2816155959185386	conserved
LSM8	0.02381995330205338	0.9350296526516186	-0.1369967835247325	0.4081796992841762	0.22506163073154153	0.2184768159520877	-0.070046699318552	0.6940195302364685	conserved
MED19	-0.32830118671091185	0.08851530781710779	-0.032092501894634695	0.8959134561212041	-0.20811850106777224	0.2748849974869056	-0.15444398049394967	0.33842298868398685	conserved
ATP6AP2	0.016549817248652707	0.9522364480451301	0.006861955855649114	0.9791152988448408	0.0018052568326805264	0.9933364732251773	0.011640044203452061	0.9548484383498934	conserved
CREBBP	-0.047938638355220574	0.8461248027193548	-0.016010013512908892	0.9479772738798412	-0.011082254571293906	0.9672853556854393	-0.03108948949477779	0.8777508710603388	conserved
FLOT2	0.46997169062824024	0.009995630021328498	0.2270483605039898	0.167218534094305	0.08344131297075587	0.6846665176106611	0.360838421750152	0.014453971713380063	fusion-altered
AGPS	-0.1289337334787048	0.5554487031489701	-0.02065049316314746	0.9391214994127904	-0.06363934486634366	0.7737584783576306	-0.06646142023742911	0.7244771584836217	conserved
USO1	-0.014699839769754962	0.9614680522723525	-0.07170097831077443	0.6801788965783253	0.0891274475622369	0.6390532256770419	-0.05532633514221026	0.7660384866325445	conserved
TPGS2	0.3305695422435064	0.030109603296039785	0.0008583535173933198	0.9970583406921477	0.320870324361841	0.038795091050383305	0.13565342618229223	0.32805629745628306	additive
ANAPC15	0.03353546067095249	0.9068131966720503	0.022176172988060704	0.9327232294633485	-0.008642437436146911	0.9762232522488954	0.030415552426472814	0.8870318483642785	conserved
TMEM141	0.3931354729779332	0.015481777394149564	0.08222386942772758	0.6055722402651961	0.18846617256201142	0.26423101806852634	0.24503287466469142	0.07753554635082564	conserved
SLC37A2	0.5348787689430502	0.00028809227241059825	0.0901540325190717	0.5547243268294257	0.33513932098085586	0.03230532897738481	0.3183358251917194	0.012029636310035133	dominant_P2
ERAL1	0.06165537695923966	0.789854432900876	0.036332471428026175	0.8610974503701703	-0.0066376120400933	0.9808817193810854	0.052388622655539556	0.7725371059810703	conserved
EMC10	-0.1525406884509106	0.5073933038220317	-0.051844693840259824	0.7924187207300347	-0.030208370549375432	0.9127789651220514	-0.09993404129609787	0.5653261657071397	conserved
PPFIA1	-0.042943849944630276	0.8650975090919547	0.02849079160922667	0.9036461625579122	-0.07896303004755106	0.6752352270329359	0.005245128272798727	0.981176653194526	conserved
PRKRA	-0.39248054664252235	0.06573932312141119	-0.11250925303452805	0.4831661798259411	-0.09899469762127881	0.658800101368647	-0.24411595303472175	0.1231437403301435	conserved
WHSC1L1	0.016287988171641208	0.955894084431357	0.020860482124727603	0.9333373680065307	-0.01874660459616395	0.9395302763960958	0.022415986134959126	0.911319543215605	conserved
FIP1L1	-0.19666179753168211	0.2650269208953126	-0.15739420568417692	0.31833236879611887	0.018212835014706757	0.9403982928016877	-0.19314318333022495	0.18699601486966466	conserved
UCHL3	-0.14192141500963065	0.4526427535969502	0.02653774258028561	0.910109197810975	-0.17973772602837393	0.29454670120016196	-0.031764950838460405	0.8745486063084649	conserved
PTGR1	-0.3081620621129369	0.09142845386759639	0.01003847522488961	0.9705752034266542	-0.3209147155674545	0.07826178340050396	-0.10316653098922651	0.5266766715019288	conserved
DRG1	0.05047896784240432	0.8379057735123245	0.11101948602327452	0.493051386148427	-0.0979148585865148	0.5971966077175825	0.09380842773497623	0.5605708050854854	conserved
MACF1	0.0673872713551605	0.7450304753057615	0.025260088489711115	0.9070217818715006	0.012215678272102513	0.958409159805544	0.04608090274730991	0.7833218639933738	conserved
POP7	0.28167261867220234	0.08359595301186844	-0.02366940724354013	0.9192761038828643	0.33700901885029083	0.03681873366355427	0.08698526539803958	0.565928310899639	additive
FAM96B	-0.040990416564536454	0.86886920381311	-0.03591163819684758	0.859006174663878	0.020494854319627723	0.9300688322997324	-0.04321913484974072	0.813901213725281	conserved
PCM1	0.05241907981814142	0.81562248658621	0.051434410868838036	0.771147498685179	-0.030114336950587857	0.8855962492956571	0.05868646683441931	0.7202842920760613	conserved
FRG1	-0.39734611631315414	0.021034954150862675	-0.16860162691335312	0.29474589826457975	-0.08692473486886364	0.6427931963401007	-0.2955070665226452	0.042187738996664954	fusion-altered
ADI1	-0.13500154661894329	0.47913717336293327	0.005424422788655431	0.9825421471865715	-0.12144601510223575	0.4846420264796295	-0.046536266975105114	0.8021325112953661	conserved
ADSL	-0.05995829031431565	0.7960893005782708	0.012963633017454143	0.9562941398893056	-0.06698775141019389	0.7296109035922034	-0.012537730717541017	0.9544755089106114	conserved
RPP30	-0.07577373709072734	0.7344970662021844	0.055315953273750405	0.7646718225748869	-0.16267103151839013	0.34628189461409886	0.010186290840488787	0.962759546044969	conserved
GNG12	0.06378808915594691	0.7733277545679246	-0.08703499618827291	0.5791172002283759	0.1996407134437953	0.2279791181905957	-0.028916322921682946	0.8831064083876937	conserved
CCDC88A	-0.05244272116053557	0.8243363608940851	-0.013533828162015933	0.9551217929482013	-0.017951304924620572	0.9409816668468673	-0.03085403205816236	0.8767867092844811	conserved
MGEA5	-0.0407180947683196	0.868234034582598	0.08997457300103834	0.5656030420574506	-0.1737237196106552	0.29266976128832145	0.04026421053838369	0.8260849390476115	conserved
SEH1L	0.07710273353947757	0.7346052548729061	-0.21593227050879657	0.1724061200583699	0.38361984153695927	0.024107531908702216	-0.07034532259114411	0.6774597375433007	additive
VPS26A	-0.00651091671082034	0.980793796620668	-0.004040269657672738	0.9872086694962292	0.0013069021647463565	0.9954150059665273	-0.0056439286423149585	0.9802720876830474	conserved
LUZP1	-0.16016156422587	0.4299225078955457	-0.002142405512715046	0.9943279521511383	-0.12713765161479082	0.5061990787143542	-0.061854097718164865	0.7415739246830026	conserved
SSFA2	-0.11299671281187398	0.5816781979454606	-0.057504199450409896	0.7542681409316979	-0.0039668024591443755	0.9891125261422159	-0.09047051917537995	0.5753592994382176	conserved
ABLIM1	-0.11948006020900859	0.5387727739935031	0.02010484410520568	0.936836735688592	-0.13898220544582754	0.41618353203896985	-0.028814110210813284	0.8856938620671707	conserved
PSME4	-0.2059613200131415	0.3290856408382465	0.005742435285760232	0.9825421471865715	-0.19124167853911184	0.3376795345747443	-0.0685061421066334	0.7210969128418615	conserved
MRPS18C	-0.4865002459035583	0.00688187142604924	-0.32216129210890465	0.055197277968939334	-0.04090026748749867	0.8579692327855281	-0.4094348299130228	0.005211738365008408	fusion-altered
SMNDC1	-0.13600378787909934	0.49973269236551277	-0.07944511716035071	0.6348912316798545	0.003025585570893666	0.9911191358321233	-0.11660584735168233	0.45786823146727484	conserved
HMGB3	-0.06652963046026981	0.774921909863628	-0.034189793586127636	0.8765600877231898	0.0008333951687131652	0.9973889599650023	-0.05273272668291421	0.7777517311069461	conserved
COPS3	-0.10454364874893461	0.6119683579585173	0.013086808018376275	0.9562941398893056	-0.10804694241912217	0.548576688074478	-0.028854182951963098	0.8877927833968816	conserved
SCRN1	-0.21514262444383214	0.21373336227322817	-0.10781386755134122	0.49736339556362563	-0.024874018240892245	0.9115440213215875	-0.17474733974008855	0.2354918405828121	conserved
TOMM70A	-0.15718360443438237	0.444618134704669	-0.044144007289692165	0.832388047917487	-0.04799364726980189	0.831891348635296	-0.09859628040207956	0.5593858059593424	conserved
TPM2	-0.20783964837461327	0.14300123704412324	-0.02670077888374404	0.8230297986261883	-0.10847481705640384	0.46519130000546416	-0.08351274172481793	0.34810817894616103	conserved
MRPS22	-0.27422259305716595	0.11512296738979164	-0.005097065274872045	0.9829684206319571	-0.23906349819953635	0.16845573717498127	-0.10941008737230608	0.4815966205938921	conserved
PRKCSH	0.5642524332282759	0.001731230647652964	0.30601917336141016	0.06562463271729568	0.09504743720161148	0.6340682602399675	0.4468555585401652	0.0021698261321095517	fusion-altered
FAR1	-0.09291601574514623	0.712688791833997	-0.07616216795825968	0.6690349392520801	0.04025374427899658	0.877693537183376	-0.09378870102807291	0.5956705403738606	conserved
IFI27	0.6157126526405435	0.00018258132088014547	0.024699685514522847	0.9192761038828643	0.5423278491920946	0.0011860152874436415	0.28522732859204364	0.045617987897685425	dominant_P2
AURKB	0.29840052142774065	0.0940615329720405	0.27194404935169014	0.09210722295825746	-0.02569928705315771	0.9154409233707564	0.30205778952627593	0.03726372279949634	fusion-altered
C6orf89	0.0428050100668923	0.8587439794141589	-0.05691438940396044	0.7441309361189764	0.12557641751823487	0.44052469559353336	-0.022302697057235348	0.9090214182936546	conserved
TMEM230	-0.020408107879334995	0.9383112161161574	0.022992601971378743	0.9214583539548806	-0.04981624602772931	0.7904648942047761	0.009658409213407283	0.9623492824475074	conserved
SQRDL	-0.053280625229843045	0.8379057735123245	0.2300290614395359	0.1661114058005137	-0.391385111186624	0.04021284432630609	0.09605566013466525	0.570830312135154	additive
DNM1L	-0.2946104973840057	0.11938394927442143	-0.006882656252093007	0.9804732967950944	-0.2490012829611735	0.1817766384811555	-0.1151252892161921	0.48145427205904723	conserved
TMEM189	-0.01446978778280296	0.9614680522723525	0.19609719118540683	0.2195005611924508	-0.27358785005358693	0.11658722808268823	0.09774868880395607	0.5339066739800504	conserved
ZAK	-0.014373141302978723	0.9591575631329683	-0.10631085257620716	0.4840534134848849	0.12377859848940383	0.43521921830180244	-0.0703867557695484	0.6530586419341585	conserved
WHSC1	-0.3328048404995198	0.03483813633059813	-0.1813441084906303	0.23701769478582735	-0.049247612146243756	0.7937492854776472	-0.27262305122063046	0.044973932933400386	fusion-altered
ALG5	-0.2950251960108173	0.10972018504524599	-0.0772607995298384	0.6566736397586708	-0.10012642475301188	0.6016498922782593	-0.18772715310013696	0.22733187465959762	conserved
SLC9A3R2	0.32408884988646264	0.07283581087439761	0.03037011703217483	0.8981408596552762	0.21847422070529277	0.22438888752928474	0.15738473884778015	0.308963620022887	conserved
SLC25A11	0.18638965076414407	0.34118693424227775	0.08991125971091447	0.5888274717768486	0.017065223703975306	0.951006695712952	0.14839871961946424	0.3459092425705341	conserved
OXSR1	-0.03081808974719407	0.9058832276908779	0.05627979530233434	0.7508195987328437	-0.11149846041288698	0.5181862469436035	0.02730781851793053	0.8885022251275405	conserved
GOLM1	0.06235825487093232	0.7729723228628043	-0.023427163898868675	0.9192761038828643	0.08780154518216267	0.6037018494679186	0.005874540036119258	0.9789578481098857	conserved
REEP3	0.10275280781263776	0.5968654639851843	0.05004750792824722	0.7804658184288428	0.0065480151972287255	0.9796335249665564	0.0806795599211911	0.600491566890703	conserved
NCSTN	0.048545254433109204	0.8348451525532851	0.00692185520754591	0.979192169710425	0.024992753188189155	0.9082840174285591	0.02400462751919654	0.8998440192943152	conserved
EIF2B5	-0.001705256369321764	0.9952316803340084	-0.0024073306005643986	0.9930085576600162	0.0023776926148194105	0.9916748993310451	-0.0025422964008747283	0.9909612807733358	conserved
ELOVL1	0.17570554968455068	0.3224374134491843	0.039935710757401655	0.8395172525494893	0.06968764489007569	0.7140371282310217	0.10595293104286789	0.47959971189383444	conserved
MRPL1	-0.5632113446831316	0.0012147490434742596	-0.23073935721798386	0.15873089702504922	-0.15237159333483655	0.3957647952180099	-0.40276404047232617	0.005126161953917333	fusion-altered
MYL6B	-0.18316768267578223	0.39635972523872287	-0.023329851983744126	0.9326535979272783	-0.10008857597723499	0.6427931963401007	-0.08782668090102302	0.6271354668138507	conserved
GNAI2	0.16363536581891824	0.36311084315153164	0.07583665492573465	0.6410372178305102	0.019931085642488765	0.9347011292618509	0.12835576058435794	0.3889895864306371	conserved
LYRM2	-0.03796543253104426	0.8802859209388786	-0.010614856430479696	0.9656035379384581	-0.011760614878422459	0.963378466752541	-0.022880046568769224	0.9087886991387323	conserved
DSG2	-0.3072894086265141	0.09683501695881201	0.06491402110363421	0.7304331150914297	-0.4769128742149957	0.00999059374815102	-0.055887141469831654	0.7722856299837147	additive
DHX15	-0.1682102602576988	0.3843650571309418	-0.10225201225123627	0.5346540976820489	0.00292824238690466	0.9911191358321233	-0.147033667460578	0.34500679534526557	conserved
TMEM158	0.42978389365199554	0.02008789339908073	0.058706062221987	0.7593148238992222	0.24773034083569853	0.17981690342159648	0.22886266981429942	0.13653191264818837	conserved
IST1	-0.10898044102070459	0.5871161055063586	0.02035352600514566	0.9361046306732148	-0.12837327922011696	0.4555686945050421	-0.024818207723437277	0.8998440192943152	conserved
MAVS	0.3060953137408261	0.07029327463445172	0.03830956408494423	0.8507894676457928	0.18614656184783293	0.27390433611458187	0.16265797677887	0.2692970988853442	conserved
APEX1	0.3150627513277077	0.07953110865806083	0.06104152808292807	0.7406232612697804	0.1439298147896494	0.42458060138637016	0.1864086180166837	0.21964072717551866	conserved
EIF5A	-0.09848192565242882	0.6721706491466799	-0.03784105531385008	0.8655103454966127	-0.015623543910307751	0.9566431033596671	-0.0687083170028601	0.7101709911840887	conserved
TMOD3	0.03396112146026392	0.8932285247739313	0.5505150880373196	0.0002999916714155048	-0.537435745832651	0.0006795184036928971	0.27317791424576726	0.044973932933400386	dominant_P1
STK24	-0.11649532358017184	0.5519269024140261	-0.0171260091760973	0.9466160050406422	-0.06015843887096056	0.7574880422853307	-0.059411762686828774	0.7303071024035633	conserved
VBP1	0.08952259286018902	0.6663646001754547	-0.015601574295289675	0.9479772738798412	0.09877611245212028	0.5708969669054282	0.021750580232702463	0.9124230156079851	conserved
MSH6	-0.25140373621408757	0.16943579570498776	-0.100779373950204	0.5412603958803259	-0.04817342236830775	0.8213833971929744	-0.18629617677084537	0.22483659468109804	conserved
NDUFA11	0.5415929658998968	0.002557988570142846	0.14284574699633765	0.3872682967725131	0.21847060883671934	0.2348006265364307	0.34869345626674797	0.017700529591273557	fusion-altered
SWAP70	0.10658080530868254	0.5878386203230689	-0.01365106003239414	0.954761054701125	0.11158053228241518	0.5135435345298937	0.029609439194961455	0.8797756238691439	conserved
USP9X	0.12600441376853733	0.5039156174865186	-0.01141652405275991	0.9612090584688192	0.1270521444406637	0.4393279741075974	0.038488553707863915	0.8375396399086542	conserved
COMMD6	-0.062462035310646015	0.7869030634203263	-0.04506645848922363	0.8113064535392773	0.01667021282043139	0.9481197055493599	-0.05895815267580873	0.736980342956207	conserved
SF3A1	-0.08593094080256955	0.6954866776423652	0.06650546414419077	0.7113017630860081	-0.19724024695630024	0.26287215686778653	0.013055870202552122	0.9529903599802352	conserved
TRMT10C	-0.09790679707460297	0.6634230753947646	0.017926252928845147	0.9472601416076164	-0.1123397918234448	0.5597317422308234	-0.022315038043344875	0.919912529263913	conserved
SRM	0.23686767680848964	0.1790455956306613	0.017471493181484145	0.9464640136754601	0.16630398604293614	0.3415966076886183	0.11026186248008783	0.47270653218218317	conserved
SLC20A1	-0.5077390521929953	0.00262927606180625	-0.2692399144514602	0.09304827399157342	-0.09095639947903993	0.6229427710428391	-0.3944585292784825	0.004755201380919786	fusion-altered
DNAJA2	-0.15353508786285802	0.4377414183023055	0.05195303385623424	0.7882740617373956	-0.25481699214890363	0.15931020739456359	-0.017627255009821857	0.939088402070407	conserved
SURF2	0.054711556333579804	0.8348451525532851	0.04766123798184239	0.8113064535392773	-0.028327791717326602	0.9113333500636954	0.05818343356200262	0.7659331134611186	conserved
VAMP3	-0.28374253803485816	0.10284399298970553	-0.050930354561632016	0.7874977743323543	-0.13628356998657876	0.4335700720453845	-0.16246345819846622	0.2816155959185386	conserved
NDUFA5	0.08269188260306266	0.7059226108043615	-0.053657686795387884	0.771147498685179	0.16753957612702028	0.33323742729859346	-0.005943254357346727	0.9789578481098857	conserved
FAM83D	-0.07890372763662803	0.7196234463358191	-0.010455403085546986	0.9661871373978875	-0.04220779274674212	0.843028333736317	-0.038747538586512635	0.8426044802138647	conserved
UGP2	-0.005188535720696302	0.9854572808038503	0.025831314638366524	0.918643305774989	-0.043164037293931874	0.8477420112204521	0.017947313530793974	0.9374104581368973	conserved
SPG20	-0.12318354339726457	0.5556286977240468	0.1305441202791498	0.42941665147719466	-0.3613604327317726	0.04852774082824006	0.02987362034283663	0.8879180370576311	additive
CENPW	-0.15081328973726674	0.4164654173352133	0.01150878510340689	0.96254673271838	-0.15207817944452215	0.37353181316551776	-0.047113813107368376	0.799140024316522	conserved
CNOT2	0.013331778587137685	0.9664965306175242	0.09260490714529411	0.5701676646274976	-0.11630100329677052	0.5255558199174187	0.0667474000908007	0.7004341683206327	conserved
EFTUD2	0.1469475217481544	0.4309109107092025	0.05544719294730848	0.7595747324561831	0.029577474040020344	0.8940849698000695	0.10540076036633388	0.48711854522439524	conserved
CCDC104	-0.1669087784747261	0.3974534867270131	0.06646617184515212	0.7176569510477943	-0.30617691106825434	0.09566512532815288	-0.013208172791885266	0.9544755089106114	conserved
CUL4A	-0.12625139986577327	0.5524002038982768	0.009781475981146403	0.9725495901575534	-0.12198868489694682	0.5228856920972763	-0.0391293253953883	0.8508840622564149	conserved
UBE2A	-0.08289449455080493	0.688313416063614	-0.007846417697366156	0.9761501971957065	-0.0494833242475604	0.7975966409438325	-0.038078656578020335	0.8392745441679366	conserved
TMEM106C	0.10074989255883757	0.6176816949819005	-0.006102181822896251	0.9805181246174512	0.09018360758128796	0.6136438533206428	0.03353181148917838	0.8630602990557812	conserved
IFT57	-0.14498097504967442	0.4454321351958543	-0.16154918523179157	0.30765869941879337	0.055235673381836485	0.781720401474871	-0.16748534221706823	0.26013257327904327	conserved
NCEH1	0.15823262479100506	0.3724095844220083	0.030051480976281356	0.8902004744970515	0.07178211828276483	0.6965760281158585	0.0889184728532111	0.5638709610435422	conserved
MRPL40	-0.21401963075283426	0.2585788713011052	0.025363992998937494	0.9214583539548806	-0.25920400184725506	0.15699209667375222	-0.05623927938985819	0.7699319049538305	conserved
PSMA5	-0.1577924149720551	0.44253733276223206	-0.0004901796585139032	0.9980172079918628	-0.12923040676813832	0.5020485262134573	-0.05927246421050064	0.7595450400527961	conserved
HCFC1	-0.1320628113870317	0.4766126581283882	-0.0546894911190452	0.7593440185388226	-0.02088478977016744	0.9273125179460124	-0.09747406831430648	0.5162978955011638	conserved
DDA1	0.12750609736732704	0.5225297282430478	0.1154560710899372	0.4709268709445375	-0.03719971735588236	0.8666630815012543	0.135339248644965	0.3743593640312508	conserved
MRPS6	-0.16667721353804923	0.34606542341104013	0.013048486826010208	0.9553805969086459	-0.17503095596521856	0.2930813801980873	-0.05168438188737453	0.7711707032518412	conserved
GATC	-0.0007890487518246047	0.998147433698211	-0.035937052194193186	0.8655103454966127	0.05245633958949819	0.7977249423624259	-0.027168134352383314	0.894335316466392	conserved
NEDD4L	0.5846297092873831	6.800034974568882e-05	-0.03374648300503974	0.8608973256049497	0.6795848259069817	3.7448861765736316e-06	0.21363417964636794	0.11064232051978162	additive
TMEM59	-0.12015433470990776	0.54591171748902	0.0068013596333031	0.9804732967950944	-0.10983177900061422	0.536910246476526	-0.03980463284153997	0.8378952153362982	conserved
AGPAT1	-0.01131031240338602	0.9718674589224161	-0.10062414111832668	0.5438707039947952	0.1328149249022421	0.47240061607329936	-0.06988536180953968	0.6944847598987824	conserved
CDCA3	0.06488996834087025	0.7690866265207422	0.0273859939859442	0.9039377561253964	0.007472875027121771	0.9770154719545886	0.046860295314457096	0.7945052479676484	conserved
MPHOSPH8	0.08622232300569209	0.6814172380304816	0.003059931935767313	0.9908675660659443	0.060526129043260095	0.7550557576318321	0.03546641949438719	0.8538110021666556	conserved
TXNIP	0.15983186702838226	0.38162285196186985	-0.11613919141135251	0.463587275006963	0.378309385408688	0.021621542834857798	-0.006832492243672907	0.9767969925934885	additive
HECTD1	0.1205120686155901	0.5556286977240468	-0.1744237665042728	0.27240643675935716	0.4025985623838231	0.019836544919797423	-0.040118936408776305	0.8392239852244762	additive
RAB22A	-0.3005916896212297	0.07591493261935618	-0.09507504928808175	0.5522351312751692	-0.09037849734637947	0.6127518485841824	-0.20760953335044954	0.1511438075906269	conserved
CDCA8	0.0018058956146808957	0.9949846884637571	0.04069138200692561	0.8319127309750114	-0.05735135294355239	0.7638339651709516	0.03053848979352309	0.8745486063084649	conserved
CHMP5	-0.33245235225277986	0.05534898752810167	-0.13643479513317336	0.40257306737202464	-0.0711373804348456	0.7154140079632214	-0.2480357517042862	0.08895087281115344	conserved
RBPJ	-0.15681594790780662	0.3826648973526263	-0.3997842156853707	0.008843507949779656	0.22855270049215393	0.162083819461506	-0.2790309755860586	0.04383069991982867	fusion-altered
KIAA0101	-0.2722388644280508	0.09107058533346492	0.06644135195591849	0.6982758224049471	-0.42433013129330444	0.007391320594170221	-0.04929449009786486	0.7800279975652967	additive
CEP290	0.004834088212133614	0.9860196392921883	0.049667487319227974	0.7920957552613623	-0.06855816754468089	0.7295292476809434	0.038115838864207	0.848426835401228	conserved
RNF181	0.26758413703165174	0.10037133149063604	0.10299339278330426	0.5081883847287408	0.06427786806791484	0.7296993151868671	0.19983153045751825	0.15162167662055934	conserved
MKKS	0.01394756751304277	0.9609298392899135	-0.045101389111222315	0.8003623306582682	0.07719021225666738	0.6619158065767806	-0.026738064467408968	0.8885022251275405	conserved
LAMTOR5	-0.011510669704308068	0.9694583626511155	-0.04702130484729676	0.79619641288308	0.058151919029409124	0.7640774936517983	-0.0385575738913384	0.8393519174398998	conserved
CHCHD3	-0.12631225125703227	0.4973941116644444	-0.1696003116714727	0.26929469847309684	0.0701767116314959	0.6983640268566608	-0.16027836612496035	0.2612456622371103	conserved
DCTD	-0.2399673525759627	0.16126629936429268	-0.27766176467530485	0.07670764498174439	0.05746452485219221	0.7674138564491132	-0.27095597292583773	0.05398981215467043	conserved
PDXK	0.21643749037055648	0.22751466996948644	0.11643559687580853	0.469508572903131	0.017440968380251987	0.9472397107948336	0.18183231007973552	0.2258408872356106	conserved
CDK2	-0.028613888194281942	0.9184816917422436	0.056962158615109976	0.7617050661285498	-0.1129018821771391	0.5399325176192731	0.029474121285316804	0.8870318483642785	conserved
MAPK1IP1L	0.37630181399355817	0.012437627295801472	0.04087787497114981	0.8190847835424081	0.26130879516747235	0.0954732997760336	0.20462271502809665	0.12531747327198087	conserved
TMEM9	-0.048094092053257834	0.8494007344571802	-0.15719464152025303	0.3237890069935725	0.14480406766620285	0.4143489601339626	-0.11260055851132345	0.47060445385681005	conserved
MRPL9	-0.05801338196349331	0.8090754100914597	-0.01744010711264988	0.9472601416076164	-0.01625019833217341	0.951006695712952	-0.036189389951535	0.8559180112173148	conserved
FAM111B	-0.05861149307120596	0.8012251209926576	-0.0027536148396471558	0.9923011484057105	-0.039167734086126296	0.8556422175598738	-0.024553671082805713	0.9010542271571532	conserved
TXNL1	0.20802574927488945	0.2647692854692289	-0.04999929087367067	0.7921777993364221	0.31872681358772564	0.07651913512653724	0.03896907306234889	0.848426835401228	conserved
CD3EAP	0.04056171705232305	0.8797487384337924	-0.02414190411174801	0.9242932102805	0.06968625255938944	0.7296109035922034	-0.002943458438529701	0.9907635973724891	conserved
CAD	-0.010891537784988376	0.9742382810629707	-0.024897129523980467	0.9255600010634392	0.03321545301498651	0.9065744111155729	-0.02388348507271126	0.9177995259619113	conserved
RBM27	-0.49221531780766264	0.004525961815639494	-0.07326401817458292	0.6762602307048158	-0.2847133199611336	0.10937831607416636	-0.27283687524705286	0.06528809207582942	conserved
ITPK1	0.18149345622433408	0.2885259784082385	-0.07785167567017602	0.6194471733341271	0.33881804532406196	0.034729547226356086	0.017141528005205624	0.9343266456311698	additive
ADH5	-0.8032896782696525	2.9290376669796027e-07	-0.5269462362820301	0.0009132143933112798	-0.14319482329190777	0.39091468492546083	-0.6929533035035809	4.853640664704999e-07	fusion-altered
ECI2	-0.07089794132954569	0.7477976881034879	-0.12533261615964414	0.42912536917834276	0.08758129899692274	0.6202364660636187	-0.10912338829378389	0.46785142212093256	conserved
SEC61A1	0.04497228748038196	0.8722392511551902	0.042829097675730066	0.8423258263980773	-0.029561661949893615	0.9082840174285591	0.050651454518921016	0.8018628353063761	conserved
ANAPC5	0.14189503803542733	0.4470559918539943	0.01779326561607117	0.9429284583709623	0.07954309888770764	0.6666745842410235	0.07086583869374706	0.6662418431664344	conserved
NDUFA10	-0.26278874265075114	0.13648863272999334	-0.030676357804582093	0.8951788587854207	-0.1582280060948129	0.3655869986923955	-0.13262347538796543	0.3889895864306371	conserved
CLDN7	-0.22731110096964652	0.06726298412947684	-0.022020322537783552	0.8329483941853045	-0.13408233213096055	0.2785417781509812	-0.08064773210583266	0.27118241783705443	conserved
BUB1	0.09081615155490981	0.6422822856709581	0.036130486694661644	0.854266696169694	0.014569923606772074	0.9515740391786548	0.06464633731750787	0.6850514734278406	conserved
PRCP	0.36724728625816855	0.01891159177675938	0.0007161944573575612	0.9970583406921477	0.35822280862237044	0.02399639055576185	0.15066550958718727	0.2860116008509161	additive
WWTR1	-0.20260646979487054	0.25392274979961854	-0.04785311071855208	0.7975547874062785	-0.07712921671134897	0.686293254580371	-0.12358509976488685	0.41720269159798523	conserved
SMIM13	0.10465052430912337	0.6146818955844682	-0.007789639488954539	0.9767980180132448	0.0973475751532142	0.5947772779975122	0.03354455623319015	0.8678932357170869	conserved
VHL	0.17609187685373942	0.34525837118933	0.07672016595184478	0.6463769910261334	0.025442834537984214	0.9142306901808973	0.13477543462810804	0.38029724523110914	conserved
GNL1	-0.19762103614499552	0.32901278890956426	-0.0049957087516893225	0.9842587526770674	-0.1548853721043188	0.4213698272368202	-0.07745397205739706	0.6692607730024321	conserved
PDS5B	-0.19903180877452847	0.3074377659365655	-0.03837929636824225	0.8605104303301397	-0.08703430077616005	0.6680903700108217	-0.1110902049406282	0.49544802725713327	conserved
CACUL1	-0.02149900228571861	0.9390620999425997	-0.020351651164116198	0.9371536099704659	0.014298256503866838	0.9559651084042183	-0.024069428743159954	0.9074933334580906	conserved
TTL	0.04052668851305385	0.8714378677060782	-0.20438410987481603	0.1862024769039959	0.3130727406342945	0.05514876953243129	-0.08264848236784898	0.5976666649238894	conserved
DHX29	-0.3880336810797905	0.015857962025235782	-0.053863632954203274	0.7659607470994344	-0.23403833975754765	0.1566905063449762	-0.21509963441942379	0.13114552162474588	conserved
CSNK1E	-0.19152026299948993	0.2837672321900891	0.0009841766802527554	0.9970583406921477	-0.16814469561223513	0.33041231951739836	-0.07172538152109993	0.6698833675773707	conserved
CSNK1D	0.016458771299703207	0.9591458357030921	0.011627236735825582	0.9639203177177609	-0.0055550522477378125	0.9861065670980879	0.015498598070420902	0.9478787072349131	conserved
PHLDA2	0.3263085773418225	0.052392948179211744	-0.002595819044113495	0.9930085576600162	0.32343177224125336	0.054894137960448876	0.1247916329905177	0.4064258643038277	conserved
MAP1LC3B	0.10270141695566719	0.6110139388106655	0.09097981926695929	0.5690924679257598	-0.033556335963147096	0.877693537183376	0.10809356094595025	0.4771694648446657	conserved
